"","beta","mu","v","",""
"thetaparm",0.449154717382044,0.321899761678651,0.425391525262967,3,7.99132980802697e-06
"thetaparm",0.381905214628205,0.25238096062094,0.591263361973688,1,0.00109277215945573
"thetaparm",0.50082118739374,0.389892062637955,0.060203050263226,1,0.000618254973503075
"thetaparm",0.473670799750835,0.349322040099651,0.325343999546021,3,1.22970837500881e-05
"thetaparm",0.446229519089684,0.331918014911935,0.308736076112837,2,0.000700310091950384
"thetaparm",0.48567100870423,0.369676384842023,0.157034168485552,1,0.000608235037758129
"thetaparm",0.31140028918162,0.17295794794336,0.788444449892268,0,0.000695486134830378
"thetaparm",0.482309538172558,0.360592325218022,0.286988040897995,2,0.000722818158439404
"thetaparm",0.438828336074948,0.326532645151019,0.32217184570618,3,0.00123833235470467
"thetaparm",0.485019925748929,0.366047361167148,0.207888000877574,2,0.000443333605608682
"thetaparm",0.43679225910455,0.3112525686156,0.468709187116474,2,0.00121272409794086
"thetaparm",0.445459514390677,0.323526983615011,0.403654688503593,1,0.000905189536166317
"thetaparm",0.292474534595385,0.140947765670717,0.847941959276795,2,0.000387661982074797
"thetaparm",0.498626173473895,0.382196342339739,0.136577238328755,1,2.09477287967663e-05
"thetaparm",0.444466551532969,0.31918335147202,0.410080638015643,2,0.000391425872140458
"thetaparm",0.311351636657491,0.169660579878837,0.796891837613657,1,0.000417776559912052
"thetaparm",0.486977494088933,0.37883633445017,0.0444206618703902,3,7.41391617398481e-05
"thetaparm",0.344710793346167,0.209761498495936,0.719767298782244,1,0.000657511353156438
"thetaparm",0.442954456899315,0.331096285488456,0.298513548914343,3,0.00107888034131726
"thetaparm",0.381465212907642,0.2445009322837,0.66924315597862,3,0.0011814967104722
"thetaparm",0.449138443218544,0.334007309284061,0.258009486831725,1,0.0011617351980817
"thetaparm",0.49171870527789,0.380113672930747,0.0733022575732321,1,0.000321819927431754
"thetaparm",0.31340820947662,0.176970560336486,0.76536583644338,1,0.00076853079817777
"thetaparm",0.48700062208809,0.379978113574907,0.0627115415409207,3,0.00108845676051849
"thetaparm",0.450148805277422,0.325181362451985,0.409684381680563,2,0.000419623075197918
"thetaparm",0.379898426122963,0.249872802291065,0.606607829453424,1,0.000600817184047406
"thetaparm",0.293560311896726,0.156739284051582,0.795380872208625,2,0.00116013894029851
"thetaparm",0.389070241712034,0.262115620076656,0.570113176945597,0,0.000246663677160232
"thetaparm",0.22086221515201,0.0589453694410622,0.931920112343505,1,0.00024850142453307
"thetaparm",0.417552050668746,0.296834244159982,0.467132077319548,1,0.000839267513485488
"thetaparm",0.381113758776337,0.256933781551197,0.587297333637252,1,0.00086481441870432
"thetaparm",0.468539043795317,0.358343567932025,0.185233378084376,2,0.00106991654318592
"thetaparm",0.341144664911553,0.200807499000803,0.741240624338388,2,7.8534362373095e-05
"thetaparm",0.436698037665337,0.321019235532731,0.343362570274621,2,0.000226775760531362
"thetaparm",0.479282555170357,0.35432097222656,0.346399526577443,3,0.00118093221409557
"thetaparm",0.265205935575068,0.122137426631525,0.860082166967914,2,0.000138079240864539
"thetaparm",0.49066381319426,0.371342451311648,0.189825868466869,2,0.000573805250126572
"thetaparm",0.485476186499,0.361749720526859,0.257855691714212,3,0.000847327553851907
"thetaparm",0.528922948986292,0.410211486974731,0.0597956334240735,3,9.19869489217073e-05
"thetaparm",0.532814044272527,0.414274065056816,0.00273345247842371,3,0.00115856219089979
"thetaparm",0.371250601718202,0.237864804221317,0.668544246815145,1,0.00111161287810761
"thetaparm",0.499661391135305,0.389953850302845,0.0246019954793155,1,0.000143690269453451
"thetaparm",0.254748308565468,0.10747275268659,0.874908395111561,2,0.00109668680179783
"thetaparm",0.535290656145662,0.418532016687095,0.0290109715424478,3,0.000604801647197523
"thetaparm",0.354710943065584,0.216478695860133,0.71710221352987,2,0.000658008413019665
"thetaparm",0.355758341960609,0.231728932354599,0.626814445247874,3,0.00024929539278953
"thetaparm",0.505576949333772,0.390116337453946,0.100194149417803,1,0.000105798989678926
"thetaparm",0.438562175026163,0.323865199927241,0.299035215517506,2,0.000776950828488096
"thetaparm",0.403205620357767,0.282140994211659,0.477646181127056,1,0.000706332556848974
"thetaparm",0.324504671385512,0.192324076546356,0.732078418834135,1,0.000402824749073907
"thetaparm",0.245637115556747,0.101281307637691,0.887936377199367,3,0.000738700752783986
"thetaparm",0.402403192594647,0.280225502327085,0.508482516976073,1,0.000253652699442847
"thetaparm",0.420698765898123,0.303014874691144,0.399960869224742,2,0.000408759781678099
"thetaparm",0.285200242651626,0.137517279246822,0.847546911099926,1,0.000333102625453646
"thetaparm",0.453857670538127,0.342658232199028,0.229120874078944,3,0.00030951109792841
"thetaparm",0.480909439269453,0.358506904914975,0.24578269245103,3,0.00119611511234171
"thetaparm",0.360782226081938,0.225259428378195,0.694747332250699,2,0.000762552479979674
"thetaparm",0.389438409125432,0.253292848356068,0.647433356381953,3,0.00102815723120333
"thetaparm",0.479930456029251,0.364575318992138,0.199742467142642,0,0.000372334868665506
"thetaparm",0.293004742590711,0.156505157239735,0.795138717163354,2,0.00116556142064165
"thetaparm",0.477069427492097,0.357532921712846,0.236630636965856,1,0.000639580107244575
"thetaparm",0.424942075973377,0.309741761768237,0.383736167103052,2,0.000605515881298167
"thetaparm",0.310226628091186,0.169943381799385,0.791780860861763,0,0.000150034789090512
"thetaparm",0.284503828501329,0.138950933469459,0.847092451527715,0,0.00094851946269708
"thetaparm",0.211666909744963,0.0523750456050038,0.937593687325716,3,0.000266963251240676
"thetaparm",0.341044054366648,0.216934722149745,0.662476125871763,3,4.50679080226668e-05
"thetaparm",0.319490499794483,0.177716363687068,0.787151192314923,1,0.000651275451693422
"thetaparm",0.50045997928828,0.381536369910464,0.165420840028673,2,8.8724938333111e-05
"thetaparm",0.260042635723948,0.113617944065481,0.876712802797556,1,0.000846105364170631
"thetaparm",0.37512275390327,0.24357257434167,0.648845556424931,1,0.000958395323140175
"thetaparm",0.24116495414637,0.0918416366912425,0.895080399699509,2,0.000730384358648559
"thetaparm",0.421087747206911,0.297087988583371,0.489251522347331,1,0.000925888884611925
"thetaparm",0.290554461767897,0.149492752505466,0.828133413335308,1,0.000983022676675716
"thetaparm",0.470714122289792,0.351527460385114,0.272836687741801,1,3.62046339411649e-05
"thetaparm",0.406537191476673,0.290394740179181,0.441496960353106,3,0.00028462645609079
"thetaparm",0.34435945795849,0.20105597213842,0.741167916916311,3,0.000744244095253865
"thetaparm",0.470763916848227,0.360395600786433,0.149632410379127,2,0.000156530402483816
"thetaparm",0.498348542256281,0.390702992910519,0.0214011920616031,2,0.000910925363879864
"thetaparm",0.355705438181758,0.215861795470119,0.720209478167817,3,0.000460277616581298
"thetaparm",0.494273794349283,0.383893044665456,0.0426681274548173,1,0.000285145977991914
"thetaparm",0.461995376972482,0.343308304902166,0.296560884220526,1,0.000122451615203377
"thetaparm",0.285186844179407,0.140362534439191,0.842094650026411,0,0.000562069777544107
"thetaparm",0.371631840011105,0.237249918282032,0.653759350767359,2,0.00035640877650835
"thetaparm",0.496719784336165,0.382883170153946,0.0782625400461257,0,0.00070847520054516
"thetaparm",0.539950685109943,0.42198198614642,0.0584323240909725,3,0.00127855333391984
"thetaparm",0.391096024075523,0.267077569849789,0.536131475120783,1,0.000637089918287398
"thetaparm",0.473873296985403,0.360379634890705,0.179720501415431,1,6.7646901715155e-05
"thetaparm",0.44795539136976,0.326332797063515,0.400061732158065,1,0.00117924905210471
"thetaparm",0.519577568164095,0.402970341499895,0.0344504022505134,2,0.00078418866832634
"thetaparm",0.41882333252579,0.298591231461614,0.420956479152665,1,0.000916413450014027
"thetaparm",0.45887258881703,0.337569228140637,0.315191676141694,1,0.000747642703677866
"thetaparm",0.479132044827566,0.36458342988044,0.192057314096019,0,0.000419204001724582
"thetaparm",0.449056508485228,0.337392478948459,0.27703055460006,3,0.00113587486252615
"thetaparm",0.481115769827738,0.358974708942696,0.254759079311043,3,0.000728228233707034
"thetaparm",0.390011335955933,0.267300360603258,0.55625244951807,1,0.000919863061163064
"thetaparm",0.286288490518928,0.141211977694184,0.843261047033593,0,0.000869791904918017
"thetaparm",0.350133495405316,0.211335745174438,0.719574379734695,2,6.417196356465e-05
"thetaparm",0.423863770905882,0.309544951654971,0.390869541792199,3,0.00115171558220963
"thetaparm",0.243709158152342,0.0977220793720335,0.888474668841809,3,0.000280003875554498
"thetaparm",0.210894600255415,0.0492669285740703,0.9371978410054,2,0.0011315561370949
"thetaparm",0.419505688594654,0.297735063359141,0.467154331272468,0,0.000624012646775498
"thetaparm",0.498593652620912,0.385326242772862,0.048069623298943,0,0.00107997938994755
"thetaparm",0.516361876158044,0.398244650335982,0.0932019019965082,2,0.000165444449423319
"thetaparm",0.369037640281022,0.242725567426533,0.627454820089042,1,0.000786165258587029
"thetaparm",0.503669142490253,0.392652376554906,0.00824654288589954,1,0.000493925345337688
"thetaparm",0.297279119724408,0.157659854507074,0.803475460968912,1,0.000538273872986078
"thetaparm",0.217601711628959,0.0386106930673122,0.950159120839089,2,4.34422684433659e-05
"thetaparm",0.442104935878888,0.324590358184651,0.349953416036442,1,0.000297122254538224
"thetaparm",0.513120589544997,0.39169904589653,0.153591137845069,3,0.000209163746210585
"thetaparm",0.485619175247848,0.371998002752662,0.161038573365659,0,0.000608765996038579
"thetaparm",0.356232913443819,0.215082718525082,0.707082144683227,3,0.00118255302191347
"thetaparm",0.423422312131152,0.306103194365278,0.412252355366945,2,0.000635028235879794
"thetaparm",0.282825831789523,0.141414479585364,0.83654909953475,1,0.000578744121794234
"thetaparm",0.493888907833025,0.372452805284411,0.241147079505026,3,0.000518562475266056
"thetaparm",0.425691518932581,0.298598324181512,0.468318160157651,2,0.000859552304565622
"thetaparm",0.381812875159085,0.24930382380262,0.613383654505014,2,0.000926389409737698
"thetaparm",0.504165365826339,0.382378947455436,0.158768893452361,3,0.00119521241204768
"thetaparm",0.417001603636891,0.302161854691803,0.417812002124265,3,0.0011809882650472
"thetaparm",0.35576619184576,0.215577667113394,0.716969885630533,3,3.61609695800139e-05
"thetaparm",0.364283675327897,0.234160258201882,0.633133490337059,0,0.00119159740541263
"thetaparm",0.450195466401055,0.321648697368801,0.461544134421274,3,0.00123750834483174
"thetaparm",0.472770816646516,0.354830073658377,0.256083471700549,1,0.000256110562825602
"thetaparm",0.368113090516999,0.229423880344257,0.681383209070191,3,0.00050826432847631
"thetaparm",0.23822910967283,0.0854452482890338,0.907794979866594,1,0.000446531863755015
"thetaparm",0.507654261309654,0.387275002663955,0.14825549419038,3,0.000504307680507316
"thetaparm",0.360945268999785,0.219314264832065,0.725458577275276,3,0.00105044796055754
"thetaparm",0.400078374659643,0.272667176788673,0.57058389717713,1,0.00108899363664159
"thetaparm",0.387411196017638,0.250547185074538,0.645575067726895,3,0.00033928235816624
"thetaparm",0.488842508057132,0.380212036659941,0.0897563167382032,2,0.00124121805302971
"thetaparm",0.357117543928325,0.215009605046362,0.713460808387026,3,0.00082702724904217
"thetaparm",0.339558657258749,0.20217348402366,0.733875400852412,1,0.000133271741464231
"thetaparm",0.325788509100676,0.196069477126002,0.714583289343864,2,0.000771532768679268
"thetaparm",0.370253350585699,0.25062618101947,0.546010297257453,3,0.00111566343646277
"thetaparm",0.313078079139814,0.183090636972338,0.751629350008443,3,0.00044859494112174
"thetaparm",0.484164693625644,0.366684404201806,0.168123537441716,1,0.00115269886856667
"thetaparm",0.415293592726812,0.292508162092417,0.493383426452056,0,0.000907667034043099
"thetaparm",0.296688574133441,0.153640084667131,0.822115585207939,0,0.000512812914881113
"thetaparm",0.419076859019697,0.297483280301094,0.459927903022617,0,0.000310736810983547
"thetaparm",0.481224668677896,0.373953866073862,0.0176598420366645,3,0.000866621268084851
"thetaparm",0.46458081738092,0.343184710014611,0.321667082607746,2,0.000135307858137219
"thetaparm",0.364374614553526,0.237464853562415,0.642890507355332,1,0.000906529985625973
"thetaparm",0.457839352544397,0.339744591154158,0.271485672565177,0,0.00102822664238441
"thetaparm",0.321389825083315,0.188780209515244,0.733020876767114,2,0.00105421883749836
"thetaparm",0.465247078798711,0.355514629511163,0.147906345315278,3,0.000220566883655668
"thetaparm",0.404459885088727,0.287622993346304,0.434670192422345,3,0.000631814499779521
"thetaparm",0.426629157969728,0.312461711931974,0.34932940104045,3,8.99784774559716e-05
"thetaparm",0.412453817203641,0.285979071399197,0.499445708468556,1,0.000763815914476586
"thetaparm",0.421229596249759,0.308103634044528,0.35633517568931,3,4.09378982241249e-06
"thetaparm",0.322385895298794,0.17887047235854,0.785203129984438,2,0.000235361226759774
"thetaparm",0.314343032892793,0.183910668827593,0.749240010743961,3,0.000246564914748736
"thetaparm",0.490456875413656,0.376439552986994,0.112206222955137,0,0.000506232157974299
"thetaparm",0.524355114903301,0.404266996076331,0.087603923631832,3,0.000390710374022506
"thetaparm",0.427300960756838,0.31237015593797,0.352725920965895,2,0.000222618054180383
"thetaparm",0.439128181897104,0.312468483578414,0.473298276541755,2,0.00124944634783782
"thetaparm",0.255794745869935,0.0907013919204473,0.905416950816289,3,0.000608356141556497
"thetaparm",0.504582010675222,0.383746203035116,0.222117164172232,3,0.0012676358812322
"thetaparm",0.425939634209499,0.299586651613936,0.469394997227937,2,0.000440301404455626
"thetaparm",0.45308836363256,0.333905129926279,0.326133868889883,0,5.71317483869724e-05
"thetaparm",0.403606378939003,0.274020974524319,0.541898616123945,2,0.00100853524660902
"thetaparm",0.337418182287365,0.205620260210708,0.72343995817937,1,0.00109400507984564
"thetaparm",0.430846462259069,0.301818337291479,0.498044278239831,3,0.000462827445997172
"thetaparm",0.481707470025867,0.373956569004804,0.0796507862396538,3,0.000627630427348886
"thetaparm",0.42482195654884,0.296339554013684,0.495047559728846,2,0.000216979473816804
"thetaparm",0.490896351868287,0.370391996344551,0.232148100854829,2,0.000311414754855063
"thetaparm",0.49861015775241,0.380048083839938,0.150649081217125,2,0.000582190790313408
"thetaparm",0.203499821247533,0.0391807567793876,0.94640481332317,3,0.000613114932379193
"thetaparm",0.377496866043657,0.257893519476056,0.563490140950307,3,0.00095452892058118
"thetaparm",0.375618054298684,0.252579944906756,0.595438396790996,2,0.00107587590895111
"thetaparm",0.335798730375245,0.199692288180813,0.741959898965433,0,0.000829504571821377
"thetaparm",0.502781577408314,0.387359333690256,0.0897965223994106,1,0.000472616712331068
"thetaparm",0.205172080546618,0.0444510525558144,0.9459743949119,3,0.00124781466577808
"thetaparm",0.488905641017482,0.37601211015135,0.0767097261268646,1,0.00115643032784106
"thetaparm",0.472588050179183,0.353364018257707,0.268743328284472,1,9.05214649922215e-05
"thetaparm",0.521719323471189,0.405060396762565,0.0923045079689473,2,0.000991006988715078
"thetaparm",0.508925066329539,0.399653731612489,0.0131921989377588,1,0.00101087328558536
"thetaparm",0.427280728239566,0.307853220030665,0.42587498924695,1,0.000759038925624001
"thetaparm",0.419835473410785,0.297423738054931,0.467638283967972,0,0.000406074226897014
"thetaparm",0.271782466443256,0.121486387215555,0.871763890143484,1,0.000904293397710625
"thetaparm",0.342944324715063,0.201192545471713,0.737978394376114,3,0.000663849264464455
"thetaparm",0.37581561668776,0.242723557632416,0.648027809336782,2,0.000385469823131462
"thetaparm",0.422796313418075,0.301425290293992,0.417874809820205,0,0.00105687058712334
"thetaparm",0.321284992387518,0.185685442527756,0.758499698713422,1,0.000265003913426431
"thetaparm",0.436423607636243,0.320303130429238,0.353536247741431,2,0.000394217660277984
"thetaparm",0.393388601252809,0.269205341814086,0.533920346293598,1,0.000500108257131732
"thetaparm",0.514145077904686,0.398650977993384,0.033433307427913,1,0.000848288376016686
"thetaparm",0.49701090506278,0.377861072076485,0.220347314141691,2,0.00115798206688943
"thetaparm",0.431771577568725,0.302932061254978,0.502106322674081,3,0.000857881839147777
"thetaparm",0.283486545551568,0.147754287114367,0.817140420433134,3,0.000204005266736331
"thetaparm",0.505958343856037,0.388460226589814,0.116959294071421,2,0.00030790238505192
"thetaparm",0.277060711523518,0.139835292007774,0.831942787161097,3,0.000414929717499346
"thetaparm",0.472383807646111,0.350762516725808,0.313032431295142,2,0.000590095298004703
"thetaparm",0.47094762371853,0.355909363366663,0.185837834374979,0,0.000935970105053984
"thetaparm",0.465826673433185,0.350869436748326,0.247448043199256,1,0.000537633658361493
"thetaparm",0.263861699262634,0.111025465885177,0.878002192126587,1,0.000566812697346063
"thetaparm",0.258577585220337,0.105302538722754,0.882042757235467,1,0.0010884713446262
"thetaparm",0.52523077907972,0.409181512193754,0.019453484332189,2,0.000336142625256022
"thetaparm",0.509280792204663,0.388865339802578,0.167115489020944,3,0.000229079540576677
"thetaparm",0.329574381466955,0.18878467916511,0.76566173043102,2,0.000350416638931456
"thetaparm",0.316313302144408,0.184437698451802,0.749028718564659,2,4.7763440811293e-05
"thetaparm",0.410460900980979,0.277052113087848,0.560213680611923,3,0.000616486999102862
"thetaparm",0.448433318641037,0.333571224939078,0.285364797338843,1,0.000123251509238798
"thetaparm",0.434021015884355,0.319189443485811,0.341849979013205,2,0.000227955073487864
"thetaparm",0.210992097388953,0.0461524848360568,0.942899855319411,2,4.42310876831893e-05
"thetaparm",0.331624381011352,0.193239360349253,0.746813634876162,1,0.000326921858614777
"thetaparm",0.428087017964572,0.31220772000961,0.344506982248276,2,0.000919133333643619
"thetaparm",0.383377325488254,0.253144277492538,0.611813399242237,1,0.000158257648883286
"thetaparm",0.491137886885554,0.381146381376311,0.0422741875518113,2,0.000442986053029688
"thetaparm",0.321220743237063,0.194040548056364,0.729258357081562,3,0.000903767283656865
"thetaparm",0.324109866283834,0.190882166614756,0.735001431545243,1,0.000654210039705845
"thetaparm",0.378517511300743,0.24102276400663,0.662916313391179,3,7.99790841529979e-05
"thetaparm",0.458168796263635,0.342081083450466,0.290333352517337,1,0.000628990836686515
"thetaparm",0.401307928143069,0.26994978194125,0.562361032003537,2,0.000889059421559799
"thetaparm",0.446738598169759,0.332770455395803,0.292699418729171,2,0.0003402126020297
"thetaparm",0.411470098188147,0.280670693144202,0.551275596488267,3,0.00010259708237511
"thetaparm",0.414966067066416,0.283458894118667,0.549761346774176,3,0.000164675569612825
"thetaparm",0.50241248565726,0.389391779666767,0.032339695841074,0,0.000972166877499327
"thetaparm",0.310191962867975,0.17859211191535,0.747442294377834,3,0.00120671832805601
"thetaparm",0.398683081148192,0.266750890994444,0.576168000232428,2,0.000656166715041942
"thetaparm",0.280082828830928,0.137758512515575,0.835075069684535,1,0.000592190983465218
"thetaparm",0.482341674622148,0.375218669883907,0.0182422415819019,3,0.000647511478018468
"thetaparm",0.446401168825105,0.32383929239586,0.36055639013648,1,0.00104929375943623
"thetaparm",0.435977958608419,0.314923861296847,0.383496222784743,0,0.000708973691177176
"thetaparm",0.432939622318372,0.305244666757062,0.49797116452828,2,0.00127114450180319
"thetaparm",0.368090610252693,0.242089970503002,0.634370520245284,1,0.00124545149305159
"thetaparm",0.440823222044855,0.315992766525596,0.442350251367316,2,0.000794608725735967
"thetaparm",0.447888008318841,0.334546426311135,0.284108572173864,2,0.000463774785408884
"thetaparm",0.385566246695817,0.249093359103426,0.638502851128578,3,0.000281207537821255
"thetaparm",0.504955189535394,0.38737073354423,0.172799396794289,2,0.00119612162627957
"thetaparm",0.541544074192643,0.423790008295327,0.03040791163221,3,0.000799677218022418
"thetaparm",0.500271824421361,0.381091204006225,0.132372230291367,2,0.0012480096235459
"thetaparm",0.506716848118231,0.392062954371795,0.117463305126876,1,0.00107570940412798
"thetaparm",0.482235623523593,0.371857730206102,0.0573444308247417,2,0.00123456801273715
"thetaparm",0.279825552599505,0.121450962265953,0.869738602545112,3,0.000862757253654277
"thetaparm",0.392777062719688,0.274720094865188,0.504790659295395,3,0.000605261427739728
"thetaparm",0.319544366095215,0.178665462182835,0.767672538524494,1,0.00125617735206351
"thetaparm",0.514965936774388,0.395970478653908,0.105981769505888,3,0.000354390300928393
"thetaparm",0.415032982360572,0.294410108355805,0.436705733183771,1,0.000878370062601271
"thetaparm",0.466778152156621,0.358865802641958,0.122184085892513,3,0.000100144725765031
"thetaparm",0.444951947312802,0.325709869619459,0.383992640068755,0,0.00120415766873939
"thetaparm",0.499270910630003,0.389670703560114,0.0200083185918629,1,3.68225001525189e-05
"thetaparm",0.491054971003905,0.371384655823931,0.235508277546614,2,0.000795018541715386
"thetaparm",0.307470236206427,0.156773172784597,0.828716498333961,3,0.000533438214933943
"thetaparm",0.289819856407121,0.134807473514229,0.853338777320459,3,0.000567311573564568
"thetaparm",0.50470569380559,0.392027568537742,0.0539437097031623,0,3.03551665778792e-05
"thetaparm",0.34348684293218,0.216365006286651,0.667136485222727,2,0.000639981463399532
"thetaparm",0.491276609012857,0.37520408583805,0.200066097546369,1,0.00127650381401901
"thetaparm",0.51941717765294,0.403487253468484,0.0501108402386308,2,5.54807494997124e-05
"thetaparm",0.456953926244751,0.344691287260503,0.217292275512591,2,0.000230949379576649
"thetaparm",0.361513684038073,0.223372555337846,0.693085549864918,2,0.000311975640545057
"thetaparm",0.374700317392126,0.252462033648044,0.594010391738266,2,0.00120573211395972
"thetaparm",0.437611006665975,0.314308671979234,0.414984286297113,1,0.000152955144951956
"thetaparm",0.485485596582294,0.36962654418312,0.160059160552919,0,0.000472980178818985
"thetaparm",0.514452437404543,0.396447972161695,0.0701193271670491,2,0.000982163425653791
"thetaparm",0.369174238760024,0.234197503887117,0.654255230678245,2,0.000948718061188153
"thetaparm",0.386778060346842,0.264605189673603,0.535562949022278,2,0.000447067524062005
"thetaparm",0.340198587859049,0.210155988577753,0.682420114055276,1,0.00124910243114791
"thetaparm",0.496774239698425,0.377904557157308,0.161483758129179,2,0.000590075821680372
"thetaparm",0.405058746458963,0.275575221516192,0.568550911266357,2,0.000775686882155111
"thetaparm",0.466055950848386,0.340496917488053,0.350654105423018,3,0.00040704341595213
"thetaparm",0.48401678679511,0.374956147512421,0.077135086292401,2,0.000178175659496103
"thetaparm",0.427033895626664,0.311362799024209,0.339545617811382,2,0.00115649515696283
"thetaparm",0.442554046399891,0.331387507962063,0.227957986993715,3,0.00109141373204723
"thetaparm",0.433821919374168,0.319808667525649,0.316317340591922,2,0.000374875131211417
"thetaparm",0.368028824683279,0.231617345008999,0.66312925494276,2,0.00103945524956453
