"","beta","mu","v","",""
"thetaparm",0.293609671294689,0.151289230678231,0.817579858005047,0,0.000444700090843519
"thetaparm",0.45857230736874,0.341664097737521,0.292540916241705,0,0.000375741223181621
"thetaparm",0.50405170256272,0.389826342929155,0.0793531646486372,1,5.67584446964156e-05
"thetaparm",0.491919303312898,0.38119465764612,0.086337055079639,1,0.000487258125330882
"thetaparm",0.348498751875013,0.219867898151278,0.678824183763936,1,0.000436980652920711
"thetaparm",0.459227349841967,0.340253447648138,0.308449819916859,1,0.000106981120197077
"thetaparm",0.496728171827272,0.379627090180293,0.167854823637754,1,0.000417179857424163
"thetaparm",0.431605810299516,0.307170853484422,0.44658855185844,1,3.12993669891633e-05
"thetaparm",0.495456684147939,0.383067461196333,0.0662414070684463,0,0.000474883142323697
"thetaparm",0.497314942767844,0.382535023381934,0.125758452573791,1,0.000293997605452182
"thetaparm",0.454714259365574,0.335333299124613,0.338456078898162,0,0.000523496515321378
"thetaparm",0.430524124531075,0.305996299721301,0.449442443437874,1,1.34154922449073e-05
"thetaparm",0.492931563872844,0.3792988024652,0.132347922306508,0,0.00053251660395523
"thetaparm",0.307903559179977,0.16716816672124,0.796476728282869,0,0.000123329453925038
"thetaparm",0.206877621356398,0.0256597474217415,0.958513208664954,0,6.6469769809268e-05
"thetaparm",0.380357970949262,0.254418130498379,0.595335113350302,1,0.000508245548642421
"thetaparm",0.420322433114052,0.298400868661702,0.446428135503083,0,0.000313283029124159
"thetaparm",0.389378549065441,0.259403822710738,0.58745707035996,1,0.000438541031350284
"thetaparm",0.399731633951887,0.273426024476066,0.555073261260986,0,0.000640611190915994
"thetaparm",0.488224671920761,0.373322797939181,0.14705718960613,0,0.000128952183448796
"thetaparm",0.419190634274855,0.298438415629789,0.457222518278286,1,0.000575935128249837
"thetaparm",0.485513866646215,0.373758472269401,0.133301706286147,1,0.000638597730346715
"thetaparm",0.385737169533968,0.258185537066311,0.59065563371405,0,0.000281260994190496
"thetaparm",0.45157164754346,0.33404385461472,0.302871329942718,0,0.000356925897108812
"thetaparm",0.452815232099965,0.335287711350247,0.320157152367756,0,0.000432155692461061
"thetaparm",0.49601129302755,0.381497049471363,0.117392374202609,0,2.89351832093478e-05
"thetaparm",0.311186831444502,0.17042299057357,0.792709997156635,1,0.000258010470988324
"thetaparm",0.350244014989585,0.221969829872251,0.670445457100868,1,0.000211809452072029
"thetaparm",0.469492390751839,0.356282564578578,0.210363055812195,1,0.000542840601625807
"thetaparm",0.445631480077282,0.329203072702512,0.301355188013986,1,0.000633682656789248
"thetaparm",0.420374595560133,0.299959274707362,0.442255900241435,1,0.000184687066165951
"thetaparm",0.380375036969781,0.250105804530904,0.616984242107719,1,5.52969983007093e-05
"thetaparm",0.449718384537846,0.33501595701091,0.294882401823997,1,0.00044647631564106
"thetaparm",0.48688614484854,0.373210078338161,0.115609572269022,0,0.000634692937751351
"thetaparm",0.413048956310377,0.287737247301266,0.493437820347026,1,0.000477108346819577
"thetaparm",0.412286747246981,0.289572794456035,0.485010669799522,0,0.000142220470571761
"thetaparm",0.426434462191537,0.305104403290898,0.418969575548545,0,0.000512021774934503
"thetaparm",0.491011939942837,0.378836333518848,0.105495247524232,1,0.00024132309945258
"thetaparm",0.380450633354485,0.253795775352046,0.581989195197821,0,0.000628507784928505
"thetaparm",0.446328227873892,0.327900181990117,0.336397174978629,0,0.000136361322809881
"thetaparm",0.355126098031178,0.225979490904137,0.670935997972265,1,0.000628978152563617
"thetaparm",0.408187167253345,0.287460230989382,0.481444156495854,1,0.000306279805152097
"thetaparm",0.495787339052185,0.383605275535956,0.0958008295856416,1,0.000485710872950088
"thetaparm",0.349423486040905,0.213494591414928,0.701497664209455,1,0.000619010606778284
"thetaparm",0.302953455131501,0.163068012800068,0.803560497239232,0,0.000448141114320209
"thetaparm",0.476599825778976,0.357088000513613,0.265771450707689,1,0.000321348017460636
"thetaparm",0.442858828464523,0.326919736340642,0.328966349130496,1,0.000304323340023116
"thetaparm",0.51293595507741,0.399597704410553,0.0353857432492077,1,9.46138269460536e-05
"thetaparm",0.417024228954688,0.292358649894595,0.488512931391597,1,8.42217453630341e-05
"thetaparm",0.478574880864471,0.359517936361954,0.226072619203478,1,0.000612622167779936
"thetaparm",0.345553160412237,0.214477941626683,0.691441422328353,1,4.77730037917665e-05
"thetaparm",0.211459022946656,0.0284474513027817,0.955920725828037,1,0.000581618630423244
"thetaparm",0.45160194626078,0.334193831076846,0.324202258372679,0,0.000498879281498166
"thetaparm",0.408072891412303,0.283273176522925,0.518727344460785,0,0.000404723861017236
"thetaparm",0.31205964833498,0.174054521601647,0.780721671646461,0,8.88049981524579e-05
"thetaparm",0.390547968447208,0.262678541708738,0.571663782000542,1,0.000329464794254854
"thetaparm",0.494073293870315,0.378250277368352,0.151002194266766,1,0.000199936602157877
"thetaparm",0.404445066582412,0.283999654930085,0.484304863028228,1,8.65315048527021e-05
"thetaparm",0.394521790090948,0.269548850832507,0.553510349243879,0,0.000404417911642769
"thetaparm",0.507329551037401,0.392529887380078,0.0971704332623631,1,0.000506361087932693
