"","time","S","I","R","C","V6"
"610",130,0.737904658832634,0.0267387107898332,0.235356630377533,0.261995341167366,0.231049060186648
"710",131,0.733234029104924,0.0282344735291128,0.238531497365963,0.266665970895076,0.231049060186648
"810",132,0.728336885388619,0.0297809955620349,0.241882119049346,0.271563114611381,0.231049060186648
"910",133,0.723209874575801,0.0313758957195326,0.245414229704667,0.276690125424199,0.231049060186648
"1010",134,0.71785057673793,0.0330161824681624,0.249133240793908,0.28204942326207,0.231049060186648
"1110",135,0.712257515739835,0.0346982878775052,0.25304419638266,0.287642484260165,0.231049060186648
"1210",136,0.706430292505085,0.0364180143604836,0.257151693134431,0.293469707494915,0.231049060186648
"1310",137,0.700369679886391,0.0381705166906886,0.26145980342292,0.299530320113609,0.231049060186648
"1410",138,0.694077697416485,0.039950300034881,0.265972002548634,0.305822302583515,0.231049060186648
"1510",139,0.687557681323297,0.0417512249785809,0.270691093698122,0.312342318676703,0.231049060186648
"1610",140,0.680814341523117,0.0435665241665846,0.275619134310298,0.319085658476883,0.231049060186648
"177",141,0.673853803428277,0.0453888314685621,0.280757365103161,0.326046196571723,0.231049060186648
"183",142,0.666683632453714,0.047210224331471,0.286106143214814,0.333216367546285,0.231049060186648
"193",143,0.659312839326837,0.0490222796545034,0.291664881018659,0.340587160673163,0.231049060186648
"203",144,0.651751864691636,0.0508161431344393,0.297431992173925,0.348148135308364,0.231049060186648
"215",145,0.644012541954675,0.0525826116010262,0.303404846444299,0.355887458045325,0.231049060186648
"223",146,0.636108038071283,0.0543122271442028,0.309579734784514,0.363791961928717,0.231049060186648
"233",147,0.628052771113586,0.0559953831986234,0.31595184568779,0.371847228886414,0.231049060186648
"243",148,0.619862312082606,0.0576224330379627,0.322515254879431,0.380037687917394,0.231049060186648
"253",149,0.611553251195102,0.0591838220358821,0.329262926769015,0.388346748804898,0.231049060186648
"263",150,0.603143063553984,0.0606702032049327,0.336186733241083,0.396756936446016,0.231049060186648
"273",151,0.594649953481459,0.0620725618779542,0.343277484640587,0.405250046518541,0.231049060186648
"283",152,0.586092682449262,0.0633823424361708,0.350524975114566,0.413807317550737,0.231049060186648
"293",153,0.577490391115713,0.0645915662236925,0.357918042660594,0.422409608884287,0.231049060186648
"303",154,0.568862415752736,0.0656929420286218,0.365444642218642,0.431037584247264,0.231049060186648
"315",155,0.560228103099349,0.0666799659082548,0.373091930992396,0.439671896900651,0.231049060186648
"323",156,0.551606627690381,0.0675470077762107,0.380846364533408,0.448293372309619,0.231049060186648
"333",157,0.543016815370371,0.0682893826630743,0.388693801966554,0.456883184629629,0.231049060186648
"343",158,0.534476976448404,0.0689034050691465,0.39661961848245,0.465423023551596,0.231049060186648
"353",159,0.526004751557887,0.0693864253626598,0.404608823079454,0.473895248442113,0.231049060186648
"363",160,0.517616972806855,0.0697368477455702,0.412646179447575,0.482283027193145,0.231049060186648
"373",161,0.509329542258802,0.0699541298764338,0.420716327864764,0.490570457741198,0.231049060186648
"383",162,0.501157329201736,0.0700387647803608,0.428803906017903,0.498742670798264,0.231049060186648
"393",163,0.4931140870712,0.0699922461662734,0.436893666762527,0.5067859129288,0.231049060186648
"403",164,0.485212390317593,0.0698170186926357,0.444970590989772,0.514687609682407,0.231049060186648
"413",165,0.47746359097196,0.0695164150605848,0.453019993967455,0.52243640902804,0.231049060186648
"423",166,0.469877794185924,0.0690945820596965,0.46102762375438,0.530022205814076,0.231049060186648
"432",167,0.462463851614075,0.0685563978437572,0.468979750542168,0.537436148385925,0.231049060186648
"441",168,0.455229371179297,0.0679073827743365,0.476863246046366,0.544670628820703,0.231049060186648
"451",169,0.448180741516529,0.0671536061454863,0.484665652337985,0.551719258483471,0.231049060186648
"46",170,0.441323169227365,0.0663015910038031,0.492375239768832,0.558576830772636,0.231049060186648
"47",171,0.43466072699196,0.0653582191170301,0.49998105389101,0.56523927300804,0.231049060186648
"48",172,0.428196410568248,0.0643306379352986,0.507472951496453,0.571703589431752,0.231049060186648
"49",173,0.421932202752028,0.0632261711463082,0.514841626101664,0.577967797247972,0.231049060186648
"50",174,0.415869142464262,0.0620522341630099,0.522078623372728,0.584030857535738,0.231049060186648
"511",175,0.410007397262961,0.0608162556122832,0.529176347124756,0.589892602737039,0.231049060186648
"521",176,0.4043463377355,0.0595256056266563,0.536128056637844,0.5955536622645,0.231049060186648
"53",177,0.398884612403145,0.0581875314873435,0.542927856109511,0.601015387596855,0.231049060186648
"54",178,0.393620221954118,0.0568091009327407,0.549570677113141,0.606279778045882,0.231049060186648
"55",179,0.388550591807071,0.05539715323702,0.556052254955909,0.611349408192929,0.231049060186648
"56",180,0.383672642187343,0.0539582579816776,0.562369099830978,0.616227357812656,0.231049060186648
"57",181,0.378982855068981,0.0524986812902638,0.568518463640755,0.620917144931019,0.231049060186648
"58",182,0.374477337492905,0.0510243591730883,0.574498303334006,0.625422662507095,0.231049060186648
"59",183,0.370151880913521,0.0495408775333588,0.580307241553119,0.629748119086478,0.231049060186648
"60",184,0.366002016351259,0.0480534583170578,0.585944525331683,0.633897983648741,0.231049060186648
"611",185,0.362023065236679,0.0465669512433608,0.591409983519959,0.63787693476332,0.231049060186648
"621",186,0.358210185923194,0.0450858305276948,0.596703983549111,0.641689814076806,0.231049060186648
"63",187,0.354558415920811,0.0436141960025901,0.601827388076598,0.645341584079188,0.231049060186648
"64",188,0.351062709963999,0.0421557780492574,0.606781511986744,0.648837290036001,0.231049060186648
"65",189,0.347717974073889,0.0407139457724233,0.611568080153687,0.652182025926111,0.231049060186648
"66",190,0.344519095810375,0.0392917178796526,0.616189186309973,0.655380904189625,0.231049060186648
"67",191,0.341460970934497,0.037891775761746,0.620647253303757,0.658439029065503,0.231049060186648
"68",192,0.33853852671759,0.0365164783106608,0.624944994971749,0.66136147328241,0.231049060186648
"69",193,0.335746742142217,0.0351678780539201,0.629085379803862,0.664153257857783,0.231049060186648
"70",194,0.333080665242434,0.03384773822811,0.633071596529455,0.666819334757565,0.231049060186648
"711",195,0.330535427828511,0.0325575504575516,0.636907021713937,0.669364572171489,0.231049060186648
"721",196,0.328106257834985,0.0312985527465937,0.640595189418421,0.671793742165015,0.231049060186648
"73",197,0.325788489521789,0.0300717475344463,0.644139762943765,0.674111510478211,0.231049060186648
"74",198,0.323577571746915,0.0288779195995149,0.64754450865357,0.676322428253085,0.231049060186648
"75",199,0.32146907451639,0.0277176536354446,0.650813271848165,0.67843092548361,0.231049060186648
"76",200,0.319458694003759,0.0265913513533137,0.653949954642927,0.68044130599624,0.231049060186648
"77",201,0.317542256217233,0.0254992479935376,0.656958495789229,0.682357743782767,0.231049060186648
"78",202,0.315715719478597,0.0244414281570534,0.65984285236435,0.684184280521403,0.231049060186648
"79",203,0.313975175864066,0.0234178408883312,0.662606983247602,0.685924824135933,0.231049060186648
"80",204,0.312316851743834,0.0224283139628266,0.66525483429334,0.687583148256166,0.231049060186648
"811",205,0.31073710754414,0.0214725673488243,0.667790325107035,0.689162892455859,0.231049060186648
"821",206,0.309232436843526,0.0205502258284226,0.670217337328051,0.690667563156473,0.231049060186648
"83",207,0.307799464903445,0.019660830774876,0.672539704321679,0.692100535096555,0.231049060186648
"84",208,0.306434946722769,0.0188038510938805,0.674761202183351,0.693465053277231,0.231049060186648
"85",209,0.30513576469587,0.0179786933448565,0.676885541959273,0.694764235304129,0.231049060186648
"86",210,0.30389892594489,0.0171847110650766,0.678916362990034,0.69600107405511,0.231049060186648
"87",211,0.302721559388544,0.0164212133248011,0.680857227286655,0.697178440611456,0.231049060186648
"88",212,0.301600912602291,0.0156874725456136,0.682711614852095,0.698299087397708,0.231049060186648
"89",213,0.30053434851786,0.0149827316170616,0.684482919865078,0.69936565148214,0.231049060186648
"90",214,0.299519342004007,0.014306210348675,0.686174447647318,0.700380657995993,0.231049060186648
"911",215,0.298553476364854,0.013657111295596,0.68778941233955,0.701346523635146,0.231049060186648
"921",216,0.297634439787201,0.0130346249965412,0.689330935216258,0.702265560212799,0.231049060186648
"93",217,0.296760021763827,0.0124379346627515,0.690802043573421,0.703139978236172,0.231049060186648
"94",218,0.295928109515852,0.0118662203560618,0.692205670128086,0.703971890484147,0.231049060186648
"95",219,0.295136684433766,0.0113186626933435,0.69354465287289,0.704763315566233,0.231049060186648
"96",220,0.294383818553668,0.0107944461134021,0.694821735332929,0.705516181446331,0.231049060186648
"97",221,0.293667671082531,0.0102927617410339,0.696039567176434,0.706232328917468,0.231049060186648
"98",222,0.292986484983948,0.00981280988139996,0.697200705134652,0.706913515016052,0.231049060186648
"99",223,0.292338583633714,0.00935380217622853,0.698307614190057,0.707561416366286,0.231049060186648
"100",224,0.291722367545095,0.00891496345527107,0.699362668999633,0.708177632454905,0.231049060186648
"1011",225,0.291136311222512,0.00849553328569125,0.700368155491796,0.708763688777487,0.231049060186648
"1021",226,0.290578959967679,0.00809476732747373,0.701326272704847,0.709321040032321,0.231049060186648
"103",227,0.290048926972545,0.00771193838056298,0.702239134646892,0.709851073027455,0.231049060186648
"104",228,0.289544890441666,0.00734633724230334,0.70310877231603,0.710355109558333,0.231049060186648
"105",229,0.289065590674765,0.00699727344827105,0.703937135876964,0.710834409325235,0.231049060186648
"106",230,0.288609827380728,0.00666407577978782,0.704726096839484,0.711290172619272,0.231049060186648
"107",231,0.288176457058619,0.00634609263945053,0.70547745030193,0.711723542941381,0.231049060186648
"108",232,0.287764390469308,0.00604269229775504,0.706192917232936,0.712135609530691,0.231049060186648
"109",233,0.287372590201289,0.00575326302337571,0.706874146775334,0.71252740979871,0.231049060186648
"110",234,0.287000068335179,0.00547721311147324,0.707522718553347,0.71289993166482,0.231049060186648
"1111",235,0.286645884172438,0.00521397082156771,0.708140145005994,0.713254115827561,0.231049060186648
"1121",236,0.286309142180346,0.00496298424355648,0.708727873576097,0.713590857819654,0.231049060186648
"113",237,0.285988989689684,0.00472372107803813,0.709287289232277,0.713911010310315,0.231049060186648
"114",238,0.28568461508581,0.00449566838040549,0.709819716533784,0.71421538491419,0.231049060186648
"115",239,0.285395245919227,0.00427833224674315,0.710326421834029,0.714504754080773,0.231049060186648
"116",240,0.285120147016285,0.0040712374548956,0.710808615528819,0.714779852983715,0.231049060186648
"117",241,0.284858618749239,0.00387392707388524,0.711267454176875,0.715041381250761,0.231049060186648
"118",242,0.284609995369211,0.00368596204414441,0.711704042586644,0.715290004630789,0.231049060186648
"119",243,0.284373643409926,0.00350692073458166,0.712119435855492,0.715526356590074,0.231049060186648
"120",244,0.284148960161856,0.00333639848150895,0.712514641356635,0.715751039838144,0.231049060186648
"1211",245,0.283935372214201,0.00317400711381703,0.712890620671982,0.715964627785799,0.231049060186648
"1221",246,0.283732334062196,0.00301937446829505,0.713248291469509,0.716167665937804,0.231049060186648
"123",247,0.283539326777226,0.00287214389852726,0.713588529324246,0.716360673222774,0.231049060186648
"124",248,0.28335585673731,0.00273197378038512,0.713912169482304,0.71654414326269,0.231049060186648
"125",249,0.28318145441554,0.00259853701675623,0.714220008567703,0.71671854558446,0.231049060186648
"126",250,0.283015673224133,0.00247152054381074,0.714512806232055,0.716884326775867,0.231049060186648
"127",251,0.282858088411804,0.00235062484079809,0.714791286747397,0.717041911588196,0.231049060186648
"128",252,0.282708296012234,0.00223556344509025,0.715056140542675,0.717191703987767,0.231049060186648
"129",253,0.282565911841475,0.00212606247393788,0.715308025684586,0.717334088158525,0.231049060186648
"130",254,0.282430570542203,0.00202186015418296,0.715547569303613,0.717469429457797,0.231049060186648
"1311",255,0.282301924672784,0.00192270636097077,0.715775368966245,0.717598075327217,0.231049060186648
"1321",256,0.282179643839207,0.00182836216632587,0.715991993994466,0.717720356160793,0.231049060186648
"133",257,0.282063413867998,0.00173859939829718,0.716197986733704,0.717836586132003,0.231049060186648
"134",258,0.281952936018282,0.00165320021123577,0.716393863770481,0.717947063981718,0.231049060186648
"135",259,0.281847926231269,0.00157195666764369,0.716580117101087,0.718052073768732,0.231049060186648
"136",260,0.281748114415443,0.00149467033192121,0.716757215252635,0.718151885584558,0.231049060186648
"137",261,0.281653243765876,0.00142115187624197,0.716925604357881,0.718246756234124,0.231049060186648
"138",262,0.281563070116082,0.00135122069870019,0.717085709185217,0.718336929883918,0.231049060186648
"139",263,0.281477361320935,0.0012847045537987,0.717237934125266,0.718422638679066,0.231049060186648
"140",264,0.281395896669211,0.00122143919528163,0.717382664135507,0.718504103330789,0.231049060186648
"1411",265,0.281318466324401,0.00116126803125852,0.71752026564434,0.7185815336756,0.231049060186648
"1421",266,0.281244870792457,0.00110404179151841,0.717651087416023,0.718655129207543,0.231049060186648
"143",267,0.28117492041524,0.00104961820689037,0.717775461377869,0.71872507958476,0.231049060186648
"144",268,0.281108434888443,0.000997861700471344,0.717893703411085,0.718791565111557,0.231049060186648
"145",269,0.28104524280286,0.000948643090512772,0.718006114106626,0.71885475719714,0.231049060186648
"146",270,0.280985181207887,0.000901839304732036,0.71811297948738,0.718914818792113,0.231049060186648
"147",271,0.280928095196211,0.000857333105794653,0.718214571697994,0.71897190480379,0.231049060186648
"148",272,0.280873837508675,0.000815012827696507,0.718311149663627,0.719026162491325,0.231049060186648
"149",273,0.280822268158375,0.00077477212276237,0.718402959718861,0.719077731841625,0.231049060186648
"150",274,0.280773254073052,0.000736509718967016,0.71849023620798,0.719126745926949,0.231049060186648
"1511",275,0.280726668754922,0.000700129187277987,0.7185732020578,0.719173331245079,0.231049060186648
"1521",276,0.280682391957103,0.000665538718714149,0.718652069324181,0.719217608042897,0.231049060186648
"153",277,0.280640309375847,0.000632650910811395,0.71872703971334,0.719259690624153,0.231049060186648
"154",278,0.280600312357804,0.000601382563185846,0.718798305079009,0.719299687642197,0.231049060186648
"155",279,0.280562297621615,0.000571654481885436,0.718866047896499,0.719337702378386,0.231049060186648
"156",280,0.28052616699313,0.000543391292222718,0.718930441714646,0.71937383300687,0.231049060186648
"157",281,0.280491827153596,0.000516521259784753,0.718991651586618,0.719408172846405,0.231049060186648
"158",282,0.280459189399635,0.000490976118926809,0.719049834481437,0.719440810600365,0.231049060186648
"159",283,0.280428169418196,0.000466690911157843,0.719105139670645,0.719471830581804,0.231049060186648
"160",284,0.280398687063175,0.000443603823983291,0.719157709112841,0.719501312936826,0.231049060186648
"1611",285,0.280370666156307,0.000421656046607347,0.719207677797085,0.719529333843694,0.231049060186648
"1621",286,0.280344034293606,0.000400791629015387,0.719255174077377,0.719555965706394,0.231049060186648
"163",287,0.280318722651806,0.000380957340622172,0.71930032000757,0.719581277348194,0.231049060186648
"164",288,0.280294665814064,0.00036210254240574,0.719343231643529,0.719605334185936,0.231049060186648
"165",289,0.280271801601988,0.000344179063259193,0.719384019334752,0.719628198398013,0.231049060186648
"166",290,0.280250070915584,0.000327141081776478,0.719422788002639,0.719649929084417,0.231049060186648
"167",291,0.280229417581116,0.000310945013520357,0.719459637405362,0.719670582418884,0.231049060186648
"168",292,0.280209788206453,0.000295549403510534,0.719494662390035,0.719690211793548,0.231049060186648
"169",293,0.280191132043537,0.000280914823713679,0.719527953132749,0.719708867956464,0.231049060186648
"170",294,0.28017340085764,0.00026700377531886,0.71955959536704,0.719726599142361,0.231049060186648
"1711",295,0.280156548803061,0.000253780595589624,0.719589670601348,0.719743451196939,0.231049060186648
"1721",296,0.280140532304958,0.00024121136909169,0.719618256325949,0.719759467695043,0.231049060186648
"173",297,0.280125309947002,0.00022926384310274,0.719645426209894,0.719774690052998,0.231049060186648
"174",298,0.280110842364587,0.000217907347018092,0.719671250288394,0.719789157635413,0.231049060186648
"175",299,0.280097092143299,0.000207112715573277,0.719695795141127,0.719802907856701,0.231049060186648
