"","beta","mu","v","",""
"thetaparm",0.403967319522053,0.283623483031988,0.483786892611533,1,4.6285960790142e-05
"thetaparm",0.266022463794798,0.105102046392858,0.891601020703092,3,0.000142229341330999
"thetaparm",0.39757155883126,0.271175981499255,0.570054122013971,0,0.00116024108658114
"thetaparm",0.42791685112752,0.304559307871386,0.422096234746277,1,0.00109721684884221
"thetaparm",0.30253548338078,0.162293106550351,0.800918030086905,0,0.000119010770869531
"thetaparm",0.377350535010919,0.244116207119077,0.64410348678939,2,0.000261828575572127
"thetaparm",0.500002030283213,0.388316295808181,0.0323863835074008,1,0.000567684341746026
"thetaparm",0.440032165497541,0.315153081668541,0.433607869548723,2,0.000288077956695439
"thetaparm",0.372271199245006,0.251092068850994,0.564592037815601,3,0.000442511111731426
"thetaparm",0.421730487607419,0.305355594260618,0.380233712960035,2,0.000508574342965105
"thetaparm",0.415682986844331,0.292042882647365,0.464180892333388,0,0.000847999422926394
"thetaparm",0.314490218413994,0.169117234647274,0.808815381722525,2,0.00105673276479915
"thetaparm",0.467829874018207,0.352769433520734,0.203856664942577,1,0.000723432034418225
"thetaparm",0.404515192843974,0.283551261760294,0.5119942962192,1,0.00123890535926926
"thetaparm",0.513302984880283,0.403292870847508,0.000675529008731246,1,0.000798638672969625
"thetaparm",0.418014348484576,0.298177303979173,0.457865861942992,1,0.00084656234587981
"thetaparm",0.394806591793895,0.269848207710311,0.538675316376612,0,0.000388521319305554
"thetaparm",0.425415441859514,0.312193202087656,0.324778955429792,3,0.000757268814209951
"thetaparm",0.50537961977534,0.383582745213062,0.152863107388839,3,0.00125051480573537
"thetaparm",0.480865916935727,0.362050408963114,0.243942005559802,1,0.000357526831996576
"thetaparm",0.384753230027854,0.264493636088446,0.537070460617542,2,0.000220272716489511
"thetaparm",0.320746843004599,0.173745624022558,0.805866959970444,3,0.00114880236457166
"thetaparm",0.45921218348667,0.336983503075317,0.349754836177453,2,0.000220128164897925
"thetaparm",0.279265117133036,0.143081334652379,0.822791160317138,3,4.44967342705764e-05
"thetaparm",0.459191418951377,0.341445742407814,0.31265608058311,0,0.00078984457369053
"thetaparm",0.48161647724919,0.368139732629061,0.131882369285449,1,0.000642815203710879
"thetaparm",0.445203557377681,0.320779903791845,0.429952450096607,2,0.000936755842483639
"thetaparm",0.271343043306842,0.123642096761614,0.868861103896052,0,0.00124111040461232
"thetaparm",0.477561468724161,0.355795937590301,0.273628998082131,2,0.000307761426830144
"thetaparm",0.50541555415839,0.386714710853994,0.160110903903842,2,0.000377680369001203
"thetaparm",0.380602324847132,0.257470209617168,0.581549234921113,2,0.000909149443466917
"thetaparm",0.365289967041463,0.233182680793107,0.656937272520736,1,0.000123504828706485
"thetaparm",0.470733181107789,0.349004533374682,0.296560436952859,2,0.000248341945741717
"thetaparm",0.498070612782612,0.388530534692109,0.0342129289638251,1,0.00031458243733682
"thetaparm",0.489324035821483,0.372153885662556,0.154836678178981,1,0.000836414783244352
"thetaparm",0.391950296470895,0.274980408838019,0.499689664691687,3,0.000735754002728326
"thetaparm",0.315167874563485,0.185269435402006,0.737812377978116,3,0.000527604910746476
"thetaparm",0.451983026927337,0.327417774358764,0.379314130870625,2,0.000476220284464236
"thetaparm",0.43196412967518,0.305262908805162,0.467828653985634,2,9.45116151030573e-05
"thetaparm",0.397072069114074,0.270650328136981,0.531893386272714,0,0.00109888370226785
"thetaparm",0.362374768359587,0.238084292039275,0.630544268293306,2,0.000882681795695943
"thetaparm",0.212183166062459,0.0394089764449745,0.947937740013003,0,0.000452006698940452
"thetaparm",0.508818940725178,0.398914556251839,0.0113646739628166,1,0.000655956608587655
"thetaparm",0.500496625434607,0.386955452617258,0.116742346901447,0,0.000923303458069381
"thetaparm",0.390732674859464,0.265390097163618,0.550828816602007,0,0.000437525912919266
"thetaparm",0.291680067311972,0.146065549692139,0.837000163039193,1,0.000738638733912587
"thetaparm",0.502126350067556,0.386031713103876,0.0927115802187473,1,0.000775065022127562
"thetaparm",0.458606337197125,0.347389809554443,0.211547249695286,2,0.000291257491538605
"thetaparm",0.277825127588585,0.136527596972883,0.837717162910849,2,0.000205316924908622
"thetaparm",0.368842562427744,0.230580087983981,0.669577142922208,3,0.00118052708497881
"thetaparm",0.483841398963705,0.364384445128962,0.247827536892146,2,0.000526786492272845
"thetaparm",0.425725105218589,0.310946801677346,0.362593426369131,3,4.50789469165075e-05
"thetaparm",0.21382405445911,0.0393681158311665,0.950738735496998,1,0.000824506037527841
"thetaparm",0.335232922108844,0.20853337040171,0.704502348788083,3,0.00122800293327531
"thetaparm",0.372477447846904,0.25247375946492,0.561608284711838,3,5.10891493506228e-05
"thetaparm",0.393992220750079,0.263824763940647,0.565974275348708,2,0.00118332472510296
"thetaparm",0.362201162148267,0.235142268007621,0.618243846809492,1,0.0012117467527651
"thetaparm",0.465610052458942,0.341799751622602,0.316902140388265,2,0.000999639594322414
"thetaparm",0.508295311126858,0.391830361215398,0.141864805016667,2,0.00113320718722775
"thetaparm",0.464986653067172,0.343825961463153,0.340825559338555,2,0.00100665034827906
"thetaparm",0.480833232169971,0.359332396415994,0.256384798558429,2,0.000425361117552651
"thetaparm",0.473788312403485,0.363439699169248,0.149390463717282,2,0.000493682032635036
"thetaparm",0.435181077802554,0.321216494543478,0.335827568545938,2,0.000553740762635643
"thetaparm",0.323394244769588,0.193089969223365,0.727764746174216,2,0.000215354986547917
"thetaparm",0.44809869909659,0.336849143262953,0.23492600559257,3,0.000211393600735597
"thetaparm",0.294645828194916,0.153332646470517,0.810514081967995,0,0.000806973770129945
"thetaparm",0.481780371395871,0.364476355956867,0.221315970178694,1,0.000382815691335785
"thetaparm",0.469069036189467,0.347436409443617,0.313143169973046,2,0.000217023626297341
"thetaparm",0.48988432250917,0.378888703184202,0.0802689986303449,1,3.04162209817625e-05
"thetaparm",0.458431827602908,0.331532340496778,0.377194056054577,3,0.000808359767550754
"thetaparm",0.496957302093506,0.382592335576192,0.0804649863857776,0,0.00086643000000871
"thetaparm",0.446288419654593,0.330144634703174,0.321634614141658,1,0.000339174313521425
"thetaparm",0.452115197433159,0.336530576460063,0.270887001417577,1,0.000556616917313797
"thetaparm",0.450906246900558,0.332377174170688,0.345098285237327,0,0.000693952454421807
"thetaparm",0.43967860401608,0.312799537321553,0.445358310826123,2,6.49181701157138e-05
"thetaparm",0.450164453592151,0.336210320703685,0.249270093161613,2,0.00077721553077853
"thetaparm",0.215744235087186,0.051708756480366,0.941581452731043,1,0.00124540702650725
"thetaparm",0.473903824342415,0.365623597521335,0.054428048664704,3,0.00122202891742635
"thetaparm",0.45369769167155,0.342502302024513,0.195326415123418,3,0.000819211626358993
"thetaparm",0.396063101710752,0.269965852843598,0.546801435062662,0,0.000253173511724786
"thetaparm",0.477519191568717,0.364381747087464,0.139328417833894,1,0.000731305850092259
"thetaparm",0.274530034977943,0.124034126056358,0.868667276576161,1,0.000803988366648602
"thetaparm",0.461584378033876,0.343702901853248,0.274358947761357,0,0.000371160388435078
"thetaparm",0.323908805847168,0.18326989421621,0.770338772330433,1,6.0321027231424e-05
"thetaparm",0.471904506208375,0.346718878019601,0.370076391613111,3,0.00118434046472789
"thetaparm",0.499372743768618,0.387162434635684,0.0587265689391643,0,0.000176296560759515
"thetaparm",0.268754421500489,0.125913922907785,0.859197348589078,2,0.000842106366338271
"thetaparm",0.251203499734402,0.098237979458645,0.896099685691297,0,0.0005413086220874
"thetaparm",0.464048612629995,0.341459945775568,0.364206403726712,2,0.00116906952586406
"thetaparm",0.314748682547361,0.185171905439347,0.74999810080044,3,0.000750612653785176
"thetaparm",0.395793383708224,0.270964859519154,0.528686249628663,0,0.000752800683344327
"thetaparm",0.46128024160862,0.35134819149971,0.156932070385665,3,0.000509837214542241
"thetaparm",0.398633920587599,0.27273330767639,0.522247955901548,0,0.00119111038775375
"thetaparm",0.248091825516894,0.0892412639223039,0.904683743137866,1,0.000314303730823026
"thetaparm",0.431613605935127,0.312715550884604,0.418899516342208,1,0.00121765018552646
"thetaparm",0.230642123846337,0.0806318735703826,0.906791517045349,3,0.000717214921244113
"thetaparm",0.495652374811471,0.383370422758162,0.0878783906809986,0,0.000204244003745434
"thetaparm",0.478997248690575,0.360771173844114,0.267620452214032,1,0.00119721412364546
"thetaparm",0.359367152210325,0.237968014553189,0.590663077309728,3,0.000901979560804195
"thetaparm",0.492829666705802,0.379029921721667,0.102248455630615,0,0.000430638012926522
"thetaparm",0.436063101282343,0.314774388913065,0.423583101481199,0,0.000919587893475817
"thetaparm",0.262102290987968,0.111784797394648,0.878371980041265,0,0.000107182254904237
"thetaparm",0.41653304756619,0.289375738473609,0.507731715682894,2,6.520993720344e-05
"thetaparm",0.493479368975386,0.372706646798179,0.223612165078521,3,0.000199637376384426
"thetaparm",0.465016454458237,0.342163980705664,0.326485878089443,2,0.000286349859424252
"thetaparm",0.362433113856241,0.24005215940997,0.614892169833183,3,0.00068652050358442
"thetaparm",0.508105889894068,0.395432092249393,0.0347457549069077,0,0.00012321590285938
"thetaparm",0.372909026453272,0.239530807361007,0.656549227889627,2,0.00046842622182414
"thetaparm",0.391302810050547,0.273051124997437,0.505159560125321,3,0.000334740641178513
"thetaparm",0.428038178943098,0.300625716103241,0.494912247173488,2,0.000627059271032113
"thetaparm",0.489929834613577,0.370665740221739,0.219770743511617,2,0.000342898697488801
"thetaparm",0.474403051193804,0.36642599850893,0.0850427697878331,3,0.000142557140371261
"thetaparm",0.510993686039001,0.396929162088782,0.0724800922907889,1,0.00054343301228011
"thetaparm",0.524916594149545,0.407459971727803,0.0825533280149102,3,0.000702791924735328
"thetaparm",0.356209896039218,0.227185276802629,0.646713736001402,1,0.000982399197445995
"thetaparm",0.464164226548746,0.350287865614519,0.213726036483422,1,0.00027179611751826
"thetaparm",0.442808201536536,0.332292432663962,0.258102768100798,3,0.000310170733228698
"thetaparm",0.321720643900335,0.189509284682572,0.740998345194384,2,3.53352679424608e-05
"thetaparm",0.280625333543867,0.136430207174271,0.844139770837501,0,0.000232776869983766
"thetaparm",0.387707259971648,0.269718450959772,0.494927725521848,3,0.000575380920049558
"thetaparm",0.50673658028245,0.394160536117852,0.027956162346527,0,0.000405118655341801
"thetaparm",0.359314310830086,0.231902545085177,0.659585856832564,1,0.00113676424456485
"thetaparm",0.316496852785349,0.175232830224559,0.793310426874086,1,0.00105245664236504
"thetaparm",0.204741310561076,0.0179041938390583,0.964902234729379,0,0.00111422455085138
"thetaparm",0.439704130170867,0.323106623254716,0.332967732334509,1,0.000236387523908668
"thetaparm",0.254549960140139,0.105626173084602,0.885440259240568,1,0.000447802960195826
"thetaparm",0.478187527507544,0.366211039246991,0.184577050385997,1,0.00126647648916808
"thetaparm",0.475601663812995,0.354636815842241,0.301854650257155,2,0.000826969891291201
"thetaparm",0.285630883648992,0.142381536541507,0.838745831279084,0,0.000755018733417056
"thetaparm",0.229811388533562,0.0806994794402272,0.910568378167227,3,0.000502253473939847
"thetaparm",0.44288342888467,0.319994421442971,0.401640499709174,1,0.000101621529419428
"thetaparm",0.30618970002979,0.172243831912056,0.782007773173973,2,0.000834927117100183
"thetaparm",0.378020905191079,0.247861326672137,0.61045150575228,1,0.000678739475679736
"thetaparm",0.376323740230873,0.254281377885491,0.585149756399915,2,0.00098615451122978
"thetaparm",0.353154580574483,0.213046998949721,0.730769480578601,3,0.000929299261707175
"thetaparm",0.487251399084926,0.3716188268736,0.126217575278133,0,0.0012114397130835
"thetaparm",0.395843731006607,0.267434698296711,0.590210501803085,1,0.00126947221262474
"thetaparm",0.444208732107654,0.314716349123046,0.446777143748477,3,0.000551919580023263
"thetaparm",0.392543822992593,0.275154583156109,0.48994918144308,3,0.000131885655380384
"thetaparm",0.476092033553869,0.354191285092384,0.315776745090261,2,0.000982571166072903
"thetaparm",0.343035374768078,0.20475670369342,0.730502025224268,2,3.41940702062969e-05
"thetaparm",0.388024327578023,0.261388800805435,0.561732779955491,0,0.000764579469801803
"thetaparm",0.273561919573694,0.119107742328197,0.872565109981224,2,0.000157944651708635
"thetaparm",0.322753594489768,0.187938031973317,0.756800375878811,1,0.000651405226057142
"thetaparm",0.393427373841405,0.260008386103436,0.621039253659546,3,0.000872658231375861
"thetaparm",0.447225509909913,0.320996641181409,0.442797723924741,3,0.000999076050813827
"thetaparm",0.407444100128487,0.283480169018731,0.483427583472803,0,0.00116078142768886
"thetaparm",0.476166266016662,0.367520113941282,0.107323830714449,3,0.000358798467528836
"thetaparm",0.475331130670384,0.349626695271581,0.324164625722915,3,0.000412237074443961
"thetaparm",0.447136634960771,0.333998980466276,0.243342924630269,2,0.000961120374843277
"thetaparm",0.346167239127681,0.20870483177714,0.732792241731659,1,0.00107346091751468
"thetaparm",0.368159212404862,0.232693067518994,0.671611131401733,2,3.5115867052276e-05
"thetaparm",0.407682938501239,0.290479853283614,0.447796031832695,2,0.000251120977032591
"thetaparm",0.335852396674454,0.194539271993563,0.745305177755654,2,0.000960143419533398
"thetaparm",0.286994989030063,0.130677617853507,0.863193288678303,3,0.000162267737993309
"thetaparm",0.400595129700378,0.265660575591028,0.607855173526332,3,0.000371829886856054
"thetaparm",0.393394519807771,0.267791436053813,0.55979157006368,0,0.000333195257236216
"thetaparm",0.333370918408036,0.199524228693917,0.729153616819531,0,0.000126025256985827
"thetaparm",0.323131122160703,0.190564376767725,0.740615648683161,1,2.57317570330033e-05
"thetaparm",0.448474281933159,0.331987861311063,0.291365049080923,1,0.000681942166284855
"thetaparm",0.467427251627669,0.35451490082778,0.172951135085896,1,0.000736172249729095
"thetaparm",0.45695300004445,0.341074476251379,0.30861799349077,1,0.00122421339265955
"thetaparm",0.440891015576199,0.327183013316244,0.331509313778952,2,0.0011816685398393
"thetaparm",0.412290239240974,0.295745953684673,0.433934816159308,3,0.000526770125910923
"thetaparm",0.458760439185426,0.337316960562021,0.329411334125325,1,0.000272932232859253
"thetaparm",0.351270563434809,0.226555310189724,0.627731983549893,3,0.00121884708558533
"thetaparm",0.472731440328062,0.36384341516532,0.140911433845758,3,0.000824485326916122
"thetaparm",0.522136052371934,0.407167944824323,0.0215581655502319,2,8.06398725040972e-05
"thetaparm",0.510529269929975,0.39941868558526,0.0329408615361899,0,0.00082151950178673
"thetaparm",0.455442907288671,0.346235975855961,0.212730689207092,3,0.000919769097133375
"thetaparm",0.389023362658918,0.258386654546484,0.581780611770228,1,0.00112797273949386
"thetaparm",0.318986585829407,0.182492148131132,0.769283531233668,0,0.000646779514397171
"thetaparm",0.506790004204959,0.397507937159389,0.000654866918921471,1,0.000475480476029029
"thetaparm",0.431833418086171,0.313930332427844,0.384694590000436,1,0.000254755916082615
"thetaparm",0.53160686721094,0.414312155917287,0.0635011231061071,3,0.00090845852553546
"thetaparm",0.49236127641052,0.38547862903215,0.0264232612680644,3,0.000781380882832167
"thetaparm",0.257160036126152,0.0936461405362934,0.904014141997322,3,6.39042067816092e-05
"thetaparm",0.440805060323328,0.329429918900132,0.272954827407375,3,0.000157977857611395
"thetaparm",0.494237659266219,0.372872440842912,0.187686148565263,3,0.00118013338924925
"thetaparm",0.391605280339718,0.268602814292535,0.536321145249531,1,0.000102611813996369
"thetaparm",0.279289607191458,0.133226744364947,0.847531313775107,0,0.000248048259939182
"thetaparm",0.514913428109139,0.393809101777151,0.110557553824037,3,0.00118352910296745
"thetaparm",0.42526111449115,0.296583886723965,0.490195046411827,2,0.000486965783131871
"thetaparm",0.451411839341745,0.335481162648648,0.293037227820605,1,4.05715829296036e-06
"thetaparm",0.36459822091274,0.24038237775676,0.626143786357716,2,0.000945552322258462
"thetaparm",0.468012510798872,0.344856582349166,0.316838544327766,2,0.000431380932347025
"thetaparm",0.541446391725913,0.423240860691294,0.05497961724177,3,0.00123423027129393
"thetaparm",0.484764194814488,0.367120153736323,0.21979300212115,1,0.00050520744147068
"thetaparm",0.341881702886894,0.209613318787888,0.703365669818595,0,0.000131355213518328
"thetaparm",0.52764822752215,0.41471250844188,0.00694268988445401,1,0.00101444758561054
"thetaparm",0.516255042515695,0.396478867623955,0.152858756715432,3,0.000795533455008653
"thetaparm",0.337477670749649,0.200242331484333,0.725546341156587,1,0.000958799410673932
"thetaparm",0.429531073197722,0.305347732268274,0.426302073756233,1,0.00107131413679684
"thetaparm",0.344250950962305,0.210974631365389,0.706340852193534,0,7.34739313708425e-05
"thetaparm",0.367501884233207,0.23430333705619,0.667538443347439,1,0.000553923462665095
"thetaparm",0.499536965508014,0.380194284021854,0.207836572779343,2,0.00094809310320234
"thetaparm",0.450194649165496,0.327367162331939,0.401896667433903,2,0.00101964642848263
"thetaparm",0.383505553007126,0.248267902527004,0.65248222486116,3,0.000930349849697341
"thetaparm",0.493867992656305,0.376649325713515,0.136181778972968,1,0.000920637561375018
"thetaparm",0.445125872036442,0.318659081123769,0.403926736442372,3,0.00109003065858786
"thetaparm",0.237319477368146,0.0679489967878908,0.928638593759388,3,0.000300096351296034
"thetaparm",0.478985887486488,0.372319496702403,0.0209330162033439,3,0.000710834619903695
"thetaparm",0.486790513619781,0.375454279826954,0.126921348972246,1,0.000790242143842962
"thetaparm",0.293019053293392,0.156280068214983,0.812046634498984,2,0.000955100935477019
"thetaparm",0.433643342694268,0.32059376151301,0.297017507255077,3,0.000674837489022299
"thetaparm",0.458002931205556,0.344505721703172,0.266685539856553,2,0.000970210562567665
"thetaparm",0.486837378470227,0.365202981745824,0.223825414897874,3,0.000921858490706702
"thetaparm",0.38633155147545,0.267013035016134,0.527567726792768,3,0.000340785073788277
"thetaparm",0.409066974651068,0.280897506978363,0.515214127488434,2,0.00111674067191124
"thetaparm",0.384161941241473,0.257881215773523,0.58062607049942,0,1.14282044752397e-05
"thetaparm",0.272451585624367,0.123878412880003,0.866399138700217,0,0.000683562039289331
"thetaparm",0.241359879262745,0.087929128203541,0.906428155489266,1,0.000597751406823385
"thetaparm",0.343031318159774,0.211964042158797,0.705057568149641,1,0.000689951806352264
"thetaparm",0.279283796669915,0.138015944510698,0.838802852435037,1,0.000281738195158417
"thetaparm",0.432184320641682,0.307265005307272,0.421461409889162,1,0.00126551659130998
"thetaparm",0.492087442427874,0.378115765983239,0.137184347724542,0,0.000426499851288103
"thetaparm",0.489633325487375,0.377197325229645,0.0813784981146455,1,0.000722314284148196
"thetaparm",0.514788692351431,0.401735787745565,0.0308609779458493,1,0.000301875527324549
"thetaparm",0.37481536786072,0.255874440772459,0.543995342683047,3,0.000219581385442449
"thetaparm",0.305439309449866,0.163114227820188,0.800482444930822,1,0.000467660944686834
"thetaparm",0.453861091053113,0.332394409226254,0.32795698591508,1,0.000942612146748494
"thetaparm",0.453217544360086,0.333791760262102,0.349073352990672,0,0.000732150114146263
"thetaparm",0.444730693008751,0.329681206028908,0.293963075615466,2,0.000353717874004452
"thetaparm",0.484964988660067,0.375305060762912,0.108472250169143,2,0.000858375451531626
"thetaparm",0.23086970881559,0.0643744340632111,0.929250950692222,1,0.000162984385524124
"thetaparm",0.307891239412129,0.159167120233178,0.824604545719922,3,0.00076522495342313
"thetaparm",0.255164318718016,0.0943081139121205,0.902354074409232,2,2.69448213131782e-05
"thetaparm",0.480787311214954,0.359248975059018,0.234991302713752,2,0.00119855899527657
"thetaparm",0.446760518709198,0.327653384301811,0.3773536500521,0,0.00120915207804242
"thetaparm",0.220745630562305,0.0676451507024467,0.920180388726294,3,0.000768855176412085
"thetaparm",0.523595849983394,0.40997477248311,0.0241870151367038,1,0.000741620578103994
"thetaparm",0.472978987265378,0.352768384618685,0.273346417816356,2,0.000131718950355332
"thetaparm",0.474676823941991,0.366663520690054,0.1168053727597,3,0.000765424755928952
"thetaparm",0.498081031022593,0.389094927348197,0.0389991027768701,2,0.000697701376629781
"thetaparm",0.388938766671345,0.260434987721965,0.589419390773401,1,0.000251742347932266
"thetaparm",0.48611688404344,0.375942627666518,0.0438199806958437,2,0.00106280641443706
"thetaparm",0.440289599588141,0.323464156594127,0.35435783280991,1,0.000558954071643095
"thetaparm",0.496867501875386,0.379099618876353,0.125271464232355,2,0.00117315510079375
"thetaparm",0.370841941330582,0.2495966933202,0.577932276530191,3,0.0001169928409844
"thetaparm",0.405047926586121,0.281260039657354,0.53203275683336,0,0.00113275521394829
"thetaparm",0.484250939218327,0.361340975854546,0.29304185602814,3,0.000622460424115914
"thetaparm",0.509702123468742,0.392561564687639,0.0816360970493406,2,0.000766560494841723
"thetaparm",0.307356506586075,0.174745039548725,0.757989778881893,2,0.00106052766180655
"thetaparm",0.379653111565858,0.250263693742454,0.604465611279011,1,0.000491518422263488
"thetaparm",0.371621778933331,0.239494528854266,0.655765190022066,1,0.000717333869102527
"thetaparm",0.346094484673813,0.221309304470196,0.642465125769377,3,0.00103893074800398
"thetaparm",0.34389787260443,0.212449178332463,0.691642452497035,1,0.000458975080023728
"thetaparm",0.474902219604701,0.35072959237732,0.285461897961795,3,0.00127608902020179
"thetaparm",0.489468135172501,0.373320994433016,0.154342552646995,1,0.000349657784711424
"thetaparm",0.451195245841518,0.329941646195948,0.348157632630318,1,0.000371293616043756
"thetaparm",0.471390615450218,0.36256314907223,0.159450748004019,3,0.00124298611684929
"thetaparm",0.440585387870669,0.329331940971315,0.288590249139816,3,0.000739523333352591
"thetaparm",0.492752427002415,0.379288624040782,0.109469264512882,0,6.85831161113051e-05
