"","beta","mu","v","",""
"thetaparm",0.436555567197502,0.323492957046255,0.310078902170062,3,0.000172765665627184
"thetaparm",0.441436221823096,0.325999348424375,0.29258867027238,2,0.00100158242642839
"thetaparm",0.455378281185403,0.343891222029924,0.190838256618008,3,0.000896654209149698
"thetaparm",0.340171783231199,0.214066744782031,0.686081973370165,3,0.000772257974824341
"thetaparm",0.522305653197691,0.405695560155436,0.0461495097260922,2,0.000180342714091977
"thetaparm",0.427170951385051,0.296186871826649,0.518091246718541,3,0.000226139290432435
"thetaparm",0.492773341480643,0.37683485285379,0.1775036691688,1,0.000807359010726004
"thetaparm",0.362771459622309,0.234876895556226,0.628301288466901,1,0.000784344786695593
"thetaparm",0.414257265860215,0.29556496348232,0.461885547498241,2,0.00107194993226279
"thetaparm",0.492209674790502,0.378866404062137,0.120125030400231,0,0.000238937505531566
"thetaparm",0.444944381481037,0.322313968557864,0.394264439120889,1,0.000152244073506679
"thetaparm",0.454563288018107,0.33861517556943,0.310870721004903,1,0.00100095042583121
"thetaparm",0.481261141132563,0.359152117278427,0.243387185037136,3,0.00109880993947434
"thetaparm",0.471900160657242,0.355548692401499,0.255232714116573,0,0.000838518666066677
"thetaparm",0.512813459848985,0.395886352751404,0.100830573122948,2,0.000208203001509765
"thetaparm",0.248807974159718,0.0919925908092409,0.897337475791574,1,0.0012679698128067
"thetaparm",0.411562516819686,0.285809110617265,0.530942166689783,1,0.00108634661400346
"thetaparm",0.524967694655061,0.4069296522066,0.0268636464606971,3,0.00109157376721285
"thetaparm",0.272626565536484,0.130002631107345,0.84791066031903,2,0.000183699094513809
"thetaparm",0.354484560433775,0.221182281617075,0.693491118494421,1,0.000603347179739925
"thetaparm",0.382120822789147,0.253892011009157,0.603220505872741,0,0.00027502599391268
"thetaparm",0.28974117920734,0.148954004049301,0.820081746671349,1,0.000227501155985285
"thetaparm",0.413068105932325,0.291070892009884,0.457052845042199,0,0.000793949240534268
"thetaparm",0.530278627993539,0.412386815994978,0.070552138844505,3,0.000700063880867092
"thetaparm",0.368560493458062,0.228513797745109,0.692685465095565,3,3.66862897192288e-05
"thetaparm",0.410900300368667,0.292816042900085,0.424248699098825,2,0.000828074137410054
"thetaparm",0.365126678952947,0.228135179262608,0.669589522993192,2,0.00122452444879229
"thetaparm",0.4897669441998,0.381882965797558,0.0678407927043736,2,0.00111766629409341
"thetaparm",0.346699895337224,0.211313877254725,0.716870783129707,1,0.000526068741658853
"thetaparm",0.478446710389107,0.355733957141638,0.324104011058807,3,0.00120239347920552
"thetaparm",0.23854006244801,0.0800501445773989,0.914240995654836,0,0.000104481003041754
"thetaparm",0.48453746875748,0.365105491131544,0.25224238075316,2,0.000759505934853646
"thetaparm",0.481032659765333,0.366638709791005,0.128936449531466,0,0.00125351188293852
"thetaparm",0.411439290968701,0.286003334214911,0.510686532594264,1,0.000150181904785475
"thetaparm",0.458317670039833,0.338667826494202,0.289317953167483,1,0.00103727034233718
"thetaparm",0.337960066506639,0.20926801697351,0.701941876905039,2,0.00060881556980269
"thetaparm",0.506795876426622,0.389634228311479,0.0924673534464091,2,0.000775167357167417
"thetaparm",0.345515214838088,0.220783070195466,0.655600256286561,3,0.000128486868869449
"thetaparm",0.345312435412779,0.208598610945046,0.711439883802086,1,0.000735398457418313
"thetaparm",0.430532415630296,0.316815278958529,0.354916056152433,3,0.000823149735839454
"thetaparm",0.501528326421976,0.389026687247679,0.0334493063855916,0,0.000783059259061487
"thetaparm",0.422256125370041,0.295163374394178,0.517182887764648,2,0.00116355758617254
"thetaparm",0.324360298924148,0.186642296612263,0.748238648986444,0,0.0011732786642839
"thetaparm",0.292609797557816,0.138027335284278,0.848574329167604,3,0.000661942685539658
"thetaparm",0.490754090482369,0.372402464272454,0.196199481142685,2,9.56983295302485e-05
"thetaparm",0.439786455594003,0.324790322454646,0.314728488214314,2,0.000172744179155967
"thetaparm",0.238320872420445,0.0856096278876066,0.905401386786252,1,0.000153944735144636
"thetaparm",0.472919640364125,0.365616605849937,0.0406169730704278,3,0.00120635228670404
"thetaparm",0.281461502425373,0.129490395309404,0.858955777483061,2,0.000117692779099635
"thetaparm",0.527566499076784,0.412748721195385,0.0243910213466734,2,0.000600561204744325
"thetaparm",0.500965350307524,0.379375847755,0.221166850533336,3,0.000543936643791987
"thetaparm",0.488595040282235,0.380372709594667,0.0291546483058482,2,0.000201600685917562
"thetaparm",0.375874790130183,0.236818555509672,0.670823179418221,3,0.000310257527910782
"thetaparm",0.316744249779731,0.177132771583274,0.768737364560366,0,0.00109860007749283
"thetaparm",0.488864760613069,0.373730714898556,0.136144895106554,0,0.000493204759130034
"thetaparm",0.485138486837968,0.375936929835007,0.0632949497085065,2,0.00015165928866382
"thetaparm",0.459557527909055,0.339645343599841,0.287751641357318,1,0.00107190994793836
"thetaparm",0.445074470713735,0.321388902608305,0.374336460605264,2,0.00114111807046978
"thetaparm",0.296541322488338,0.147215290926397,0.841669756686315,2,0.000971022609745159
"thetaparm",0.398192579625174,0.262537829810753,0.61531924479641,3,0.000250488691814703
"thetaparm",0.425582238240167,0.297091082669795,0.511594420066103,2,0.000724143776127902
"thetaparm",0.359844291582704,0.231573636643589,0.655648419866338,1,0.000571160104904316
"thetaparm",0.357445925939828,0.231435738736764,0.627700795419514,2,0.000822507480634817
"thetaparm",0.417025113943964,0.301888237707317,0.407680284930393,3,0.000623411407559702
"thetaparm",0.353524364996701,0.225432967301458,0.671094227116555,1,0.000839893030648024
"thetaparm",0.254500429844484,0.0879135504364967,0.910195282427594,3,0.000128916615601642
"thetaparm",0.503088689874858,0.390525314724073,0.0168765098787844,0,0.00109519373621146
"thetaparm",0.453248273348436,0.334650395205244,0.344614766305313,0,0.000917167408210282
"thetaparm",0.348296489799395,0.219885781407356,0.675514541333541,1,0.000244400722218624
"thetaparm",0.366771396715194,0.246012553805485,0.571117594838142,3,0.000687580816013871
"thetaparm",0.29982280661352,0.149220327613875,0.827432200778276,3,0.00108995622452652
"thetaparm",0.305661315796897,0.15686057577841,0.817154529038817,3,0.000741538050066812
"thetaparm",0.320626412285492,0.182100414531305,0.760291160782799,0,0.000886305976705665
"thetaparm",0.324021227890626,0.176163042197004,0.794375511351973,3,4.20455239890268e-05
"thetaparm",0.475006420398131,0.35455481428653,0.272183188004419,2,5.98596825377856e-05
"thetaparm",0.404014751082286,0.27691288292408,0.531458356883377,1,0.00046146321007793
"thetaparm",0.333060932345688,0.189030446344987,0.764941873960197,3,0.000430256019318443
"thetaparm",0.314540471881628,0.164778247708455,0.818032182054594,3,0.000652876130995884
"thetaparm",0.477230353280902,0.360818719258532,0.173896364634857,0,0.00125477561028482
"thetaparm",0.393129185773432,0.274220626568422,0.523007008945569,3,0.0012157614263291
"thetaparm",0.239797121146694,0.0905957107897848,0.900059284875169,2,0.000233382652074163
"thetaparm",0.473002228420228,0.356351787457243,0.259086771169677,0,0.000958467682530828
"thetaparm",0.34411709732376,0.210153459105641,0.708522205008194,0,3.93425747363917e-05
"thetaparm",0.372617638204247,0.236203688196838,0.66382277244702,2,0.000265734870170033
"thetaparm",0.366537428461015,0.233024678891525,0.655898286961019,1,0.000604419352820636
"thetaparm",0.409361448837444,0.294167728396133,0.420086921192706,3,0.000143067898235084
"thetaparm",0.42296083108522,0.301528221927583,0.441538989311084,0,2.20847815518843e-05
"thetaparm",0.37688659876585,0.242118097608909,0.658660812070593,2,0.0006224817472163
"thetaparm",0.474857610883191,0.366755118593574,0.1188045933377,3,0.000798392822022261
"thetaparm",0.466350807575509,0.356262382585555,0.161642379127443,3,0.000158059509759879
"thetaparm",0.481134946690872,0.36040715361014,0.259352149441838,2,5.12605476549292e-05
"thetaparm",0.474840159993619,0.35073853097856,0.286483614472672,3,0.00121244132567457
"thetaparm",0.488112008664757,0.367256299592555,0.228567299665883,2,0.000269093220510844
"thetaparm",0.314058030955493,0.185150543460622,0.743318097665906,3,0.000256708104698557
"thetaparm",0.410139567684382,0.285731896292418,0.4874713413883,0,0.000773257154140231
"thetaparm",0.484194101998582,0.362977464217693,0.270068211713806,2,0.000550932934202216
"thetaparm",0.500309475231916,0.379772522952408,0.16143682342954,3,0.000961858617551267
"thetaparm",0.395703158574179,0.261101428186521,0.628431231714785,3,0.00117912611108408
"thetaparm",0.467414281563833,0.352027029264718,0.26633608317934,0,0.00115962319162692
"thetaparm",0.312503629364073,0.1799427785445,0.751745651010424,2,0.000754731551674246
"thetaparm",0.481261384673417,0.36004031682387,0.269396170508116,2,0.000199117279530654
"thetaparm",0.397267641499639,0.261880858335644,0.608748821541667,3,0.000211622768432927
"thetaparm",0.41711841756478,0.303081554826349,0.350848632398993,3,0.00121325927534448
"thetaparm",0.426783487666398,0.297521118074656,0.486902483506128,3,0.00071689834453648
"thetaparm",0.291333336150274,0.154837622772902,0.81081595364958,2,0.000572188950734947
"thetaparm",0.380464907502756,0.253865653416142,0.602197414264083,0,0.000668992849320871
"thetaparm",0.515378424199298,0.399520072154701,0.055424019927159,2,0.000289610014132337
"thetaparm",0.483325572684407,0.365795032121241,0.24581206892617,1,0.00124164228883582
"thetaparm",0.483560428954661,0.376587798353285,0.0114221798721701,3,0.000614501355690369
"thetaparm",0.452618760056794,0.329334787791595,0.358435706468299,2,0.000693167640924704
"thetaparm",0.31901676999405,0.184626752277836,0.758707626257092,1,0.000373817084563206
"thetaparm",0.47676037857309,0.358966073021293,0.250874187797308,1,0.000586330543859977
"thetaparm",0.453761849552393,0.332008852856234,0.362597660627216,1,0.000295193504051872
"thetaparm",0.457279149210081,0.344169218558818,0.234169716946781,2,3.36751123835716e-05
"thetaparm",0.470630751922727,0.363062351942062,0.0659920121543109,3,0.000898354801213162
"thetaparm",0.539043789263815,0.420802970184013,0.0182218831032515,3,2.85174968919881e-05
"thetaparm",0.525867622112855,0.409167373320088,0.00984320300631225,2,0.000824094412053163
"thetaparm",0.415087023749948,0.281789822038263,0.547726280754432,3,0.000664840886062962
"thetaparm",0.429438923485577,0.301000440726057,0.482734943507239,3,0.000219163630104012
"thetaparm",0.409624042687938,0.292413131566718,0.431277784286067,2,0.000256674408693799
"thetaparm",0.495044339913875,0.382287649670616,0.0942755751311779,0,8.56003292513327e-05
"thetaparm",0.429868954000995,0.310839852318168,0.420472509227693,1,0.0010162683884363
"thetaparm",0.465133202495053,0.35267865168862,0.180233140708879,2,0.000556606530130843
"thetaparm",0.393507261062041,0.270790490088984,0.533564219251275,1,0.000137166708580737
"thetaparm",0.38258209079504,0.262477199779823,0.557365811895579,3,0.00110357407136543
"thetaparm",0.361080630682409,0.223187898751348,0.686755935661495,2,0.000820668663176941
"thetaparm",0.520060026785359,0.403346509905532,0.103742211125791,2,0.00111519681273884
"thetaparm",0.417185471858829,0.297158533008769,0.452422393020242,1,0.00040764405572543
"thetaparm",0.473139290930703,0.361920568626374,0.170490470947698,2,0.00064075256966345
"thetaparm",0.342894045868888,0.198127777315676,0.765730735613033,3,0.00101196303451489
"thetaparm",0.269212393090129,0.125688634347171,0.853688104776666,1,0.000297597175276922
"thetaparm",0.475727825425565,0.363156533800066,0.191012338967994,1,0.000920671983240706
"thetaparm",0.375754700507969,0.251192442839965,0.601452852832153,1,0.000821046705575902
"thetaparm",0.340545925311744,0.201496982015669,0.738502730848268,2,7.99249092049252e-05
"thetaparm",0.486877721734345,0.36454141093418,0.288082185667008,3,0.000976519259908899
"thetaparm",0.346352598397061,0.216479430906475,0.674960786243901,1,0.000762815484632421
"thetaparm",0.367691655876115,0.243694573873654,0.585000700782984,2,0.00118028691861325
"thetaparm",0.500660801073536,0.382353457855061,0.15507843112573,2,0.000106414056168735
"thetaparm",0.269053036579862,0.12994407559745,0.843120695324615,3,0.000311924864704438
"thetaparm",0.20761021412909,0.0477690293919295,0.943118671653792,3,0.00109870525415504
"thetaparm",0.380138967419043,0.255630367202684,0.564949304796755,1,0.000772008763255304
"thetaparm",0.427784193772823,0.304382533300668,0.437924700789154,1,0.000401479420972416
"thetaparm",0.313689061673358,0.179299168754369,0.770061109447852,1,0.000665243246392649
"thetaparm",0.240580906393006,0.0791833756957203,0.915932702133432,1,1.05164572329272e-05
"thetaparm",0.475992946652696,0.353585202014074,0.323656799737364,2,0.00105105111527222
"thetaparm",0.255067544756457,0.0956413976382464,0.903392017120495,2,0.000811221235685392
"thetaparm",0.521457852097228,0.405099800322205,0.0107226946856827,2,0.00111178526270649
"thetaparm",0.416236840421334,0.284323025494814,0.559301812201738,3,0.000703134844170717
"thetaparm",0.533234625589103,0.415749946376309,0.0278551147785038,3,3.92050126816756e-05
"thetaparm",0.365452420664951,0.228831861633807,0.69796268385835,2,0.0012713043222709
"thetaparm",0.264406723668799,0.119805281283334,0.861940153641626,2,0.000309518275891808
"thetaparm",0.404922491870821,0.289135699393228,0.415511014172807,3,0.000945477843684008
"thetaparm",0.455328213516623,0.336028312565759,0.314336823299527,0,0.000282439416650453
"thetaparm",0.503031904343516,0.386572161922231,0.0944504174403846,1,0.000790905010031668
"thetaparm",0.295203636400402,0.162125422386453,0.778771084966138,3,0.0012665401506546
"thetaparm",0.401753533165902,0.276113704312593,0.51846466655843,0,0.000837725764260656
"thetaparm",0.317845598096028,0.169751015491784,0.812571692746133,3,0.00110935623256979
"thetaparm",0.21690378524363,0.0520474051591009,0.939739239867777,1,0.00050195069724249
"thetaparm",0.242108093341812,0.0783009300939739,0.916305071441457,2,0.000407403267548349
"thetaparm",0.528755671111867,0.410702548921108,0.082840571179986,3,0.000811617560903973
"thetaparm",0.480335545027629,0.371479551540688,0.0616627926938236,2,0.000549726967437051
"thetaparm",0.473838026635349,0.365329140331596,0.0610439826268703,3,0.00115888147431674
"thetaparm",0.37803783128038,0.251655531581491,0.612881813198328,1,0.0011003217079975
"thetaparm",0.498837049584836,0.376489110756665,0.244018774712458,3,0.000745600908652378
"thetaparm",0.532024385640398,0.417117150500417,0.0296723810024559,2,0.00112306599804246
"thetaparm",0.420555296353996,0.302732404321432,0.424414360662922,2,0.000575671670169677
"thetaparm",0.353350373450667,0.225498832063749,0.67403829889372,1,0.00113929699260695
"thetaparm",0.361059707123786,0.227059445111081,0.667500505922362,1,0.000770711106368581
"thetaparm",0.294740975834429,0.156566270394251,0.807954661082476,1,0.000167440950858657
"thetaparm",0.392201371025294,0.264577329857275,0.582599302753806,1,0.000664945766032848
"thetaparm",0.377660332480446,0.253480466548353,0.567251364234835,1,0.000843216935878067
"thetaparm",0.524095281492919,0.408078080276027,0.0351429062429816,2,2.10462597446809e-05
"thetaparm",0.466021232306957,0.353693295037374,0.196885843994096,2,0.000137860935799598
"thetaparm",0.384275596356019,0.255837401840836,0.575157699873671,0,0.00127772524653365
"thetaparm",0.499078400665894,0.38721308321692,0.096613796427846,1,0.000998673859535733
"thetaparm",0.506646524416283,0.385054165264592,0.153057688381523,3,0.00101120055111187
"thetaparm",0.468685440020636,0.359967306721956,0.144392043584958,3,0.000557594916476008
"thetaparm",0.342879144474864,0.198847832391039,0.764658549334854,3,0.00115794554554393
"thetaparm",0.471231572329998,0.346305015962571,0.347748799016699,3,0.000348308150924872
"thetaparm",0.402040693443269,0.27124678180553,0.559094748692587,2,0.000743478547970203
"thetaparm",0.490792766446248,0.382803470827639,0.0250727613456547,2,4.61652708743689e-05
"thetaparm",0.309454345842823,0.1787461230997,0.746927897911519,3,0.00101578437290768
"thetaparm",0.505421464098617,0.387675089063123,0.138053233036771,2,0.000143058285812341
"thetaparm",0.456179135246202,0.334105429705232,0.382277655648068,2,0.00122912370063288
"thetaparm",0.467800351092592,0.348549127345905,0.278074184432626,1,0.000142394796168083
"thetaparm",0.5038848570548,0.387883049435914,0.0918281963095069,1,0.00056373278133439
"thetaparm",0.248160560848191,0.0817088824696839,0.918805102352053,3,0.000898588338812966
"thetaparm",0.484537079231814,0.368042276473716,0.202594419242814,1,0.000456279905370824
"thetaparm",0.482882646145299,0.369845563778654,0.135239236522466,1,0.000193170925566585
"thetaparm",0.491212488850579,0.380055421497673,0.0883284753654152,1,0.000258541941934674
"thetaparm",0.531719651306048,0.412543105194345,0.0909362381789833,3,0.000841554096774052
"thetaparm",0.495694236131385,0.387377549428493,0.0328054099809378,2,0.00060189762134388
"thetaparm",0.506971239345148,0.388152767205611,0.130204912042245,2,0.000404281335558143
"thetaparm",0.453467438230291,0.34387489175424,0.236622208263725,3,0.0012690809591018
"thetaparm",0.309111626585945,0.163388991495594,0.8106351159513,2,0.000199243852477132
"thetaparm",0.530371352098882,0.413927963003516,0.0130089316517115,2,0.000152946218241905
"thetaparm",0.450470730196685,0.338340289425105,0.257452103774995,2,0.000427634306024938
"thetaparm",0.282873334363103,0.131349154515192,0.863552645314485,2,0.00117325501818754
"thetaparm",0.494916397612542,0.384282502578571,0.0464724428020418,1,0.000239239937838281
"thetaparm",0.47268230211921,0.349965930450708,0.292465072823688,2,0.000604092296341955
"thetaparm",0.387416407233104,0.269134138245136,0.527512443019077,3,0.000946425111230324
"thetaparm",0.433537653414533,0.31352239032276,0.398126934655011,0,7.73656113316756e-05
"thetaparm",0.276185827096924,0.123244563816115,0.869385361904278,2,0.000362906526903704
"thetaparm",0.23796814517118,0.066338415723294,0.932279129978269,3,0.000933559496095016
"thetaparm",0.296151194954291,0.155284275766462,0.812058583600447,0,0.000107522393849487
"thetaparm",0.513936917996034,0.40334980096668,0.00422720704227686,0,0.000684680317591561
"thetaparm",0.423175811767578,0.298172428039834,0.466584457783028,1,0.000351400838649246
"thetaparm",0.291344835190102,0.138869458343834,0.852376027032733,3,0.000545187766451714
"thetaparm",0.413380130659789,0.29189070686698,0.46943141031079,1,7.69233866428423e-05
"thetaparm",0.406195324612781,0.289332579821348,0.443448272999376,3,1.45213484711512e-06
"thetaparm",0.481473885476589,0.373522813199088,0.0228325831703842,3,0.0010463386759056
"thetaparm",0.515419204253703,0.397584045073017,0.0537980680819601,2,0.00126456072523584
"thetaparm",0.402346176793799,0.278835223987699,0.52770576113835,0,0.000679484574006271
"thetaparm",0.527271368773654,0.410183444153517,0.0157449124380946,3,0.000690386336519511
"thetaparm",0.371400305768475,0.24919251119718,0.566154775442556,2,0.000948198959427188
"thetaparm",0.431442900095135,0.303535162471235,0.481159531511366,2,0.000179520281315421
"thetaparm",0.444540230091661,0.326243269722909,0.323364840587601,0,0.000798812298077944
"thetaparm",0.452454618643969,0.336281206225976,0.266170065617189,1,0.000965095105979259
"thetaparm",0.373188320547342,0.250349474838004,0.576515308814123,2,0.000344087799509233
"thetaparm",0.505824727937579,0.394097954267636,0.0766366731841117,0,0.00120113955456275
"thetaparm",0.475630179513246,0.36832564487122,0.116546255303547,3,0.00120634549534024
"thetaparm",0.501945302821696,0.380787823116407,0.188143631909043,3,0.000221600616497827
"thetaparm",0.400580698857084,0.267615382792428,0.598574508680031,3,0.000570394010681645
"thetaparm",0.43947653286159,0.323972734389827,0.335133834276348,2,0.000332612110278852
"thetaparm",0.538054013391957,0.420105350203812,0.0113625186495483,3,0.000121814359128395
"thetaparm",0.419060223503038,0.289490211755037,0.511081294622272,2,0.000592662776093062
"thetaparm",0.388173096813262,0.253007618244737,0.640082286670804,3,0.000726594648230151
"thetaparm",0.472213310888037,0.349614237202331,0.325025912374258,2,0.000599455384397353
"thetaparm",0.40406951517798,0.27145142829977,0.579436558997259,3,6.26354307982357e-07
"thetaparm",0.468033914919943,0.355170878814533,0.166212960379198,1,0.000855348943681156
"thetaparm",0.306409299839288,0.157960287993774,0.826850720215589,2,0.000929367755640974
"thetaparm",0.484069261467084,0.375187639147043,0.0708150735590607,2,9.96418603952942e-05
"thetaparm",0.282959847478196,0.133724636631086,0.84555986803025,1,0.00108909840852282
"thetaparm",0.391828105784953,0.26193934190087,0.581422583898529,1,0.000426047404455558
"thetaparm",0.530129751889035,0.410482600796968,0.106225606519729,3,0.000910978412169378
"thetaparm",0.397864384576678,0.277555353706703,0.489409571979195,2,0.000502819474555223
"thetaparm",0.226257077185437,0.00386634399183095,0.971509293653071,3,0.000358089647267475
"thetaparm",0.346327486913651,0.205869960365817,0.733603993430734,2,1.23977311381057e-05
"thetaparm",0.390494973864406,0.271996528841555,0.496558194048703,3,0.000332634575116626
"thetaparm",0.290401804726571,0.14919536258094,0.814804409630597,1,0.00102206602631803
"thetaparm",0.452329325024039,0.34213653462939,0.218144964193925,3,0.000250819043403835
"thetaparm",0.453693815739825,0.330637296196073,0.382600191282108,2,0.000525242141350624
"thetaparm",0.435307686682791,0.312531337374821,0.44306974275969,1,0.00103442583236231
"thetaparm",0.209365337854251,0.0482938569039106,0.939741633133963,3,0.000302068874480605
"thetaparm",0.416185633745044,0.295471199322492,0.47099236655049,1,0.000846198878816158
"thetaparm",0.464942459948361,0.342764809029177,0.298072548350319,2,0.00107904352375314
"thetaparm",0.48940312420018,0.374983989400789,0.157347088446841,0,0.000529184133919322
"thetaparm",0.291019594529644,0.136794803431258,0.851835399400443,3,0.000287154703509065
"thetaparm",0.420299978228286,0.297438324196264,0.474743272177875,0,0.000611051570595662
"thetaparm",0.401739299297333,0.282482302980497,0.501969794742763,2,0.00111861085152844
"thetaparm",0.507139710476622,0.386721342103556,0.141916013788432,3,0.000772813467639129
"thetaparm",0.366456204093993,0.231253515463322,0.686212994623929,2,0.0010347258435918
"thetaparm",0.438932260032743,0.324842096772045,0.301820944529027,2,0.000330339061414948
"thetaparm",0.421240755589679,0.292166095459834,0.523335123900324,2,0.000547158176965389
"thetaparm",0.259992758976296,0.100880720419809,0.895633653504774,2,0.000126997739424733
"thetaparm",0.401601009303704,0.279500818578526,0.49766231351532,1,0.000381966984190959
"thetaparm",0.412950516445562,0.285837719682604,0.531846942380071,1,0.000753636643523847
"thetaparm",0.487394606228918,0.371131609659642,0.156419384758919,1,0.000569712488632364
"thetaparm",0.21296288818121,0.0360826095566154,0.950257843825966,1,0.000689751934040715
"thetaparm",0.332970442716032,0.19877797854133,0.724384028930217,0,0.000544600833344507
"thetaparm",0.454225401161239,0.334146917564794,0.32719490933232,1,0.000288918903073494
"thetaparm",0.387566198827699,0.253815248142928,0.621923513012007,2,2.22423910837682e-05
"thetaparm",0.452736069215462,0.330337341642007,0.342167709255591,1,0.000926422061380362
"thetaparm",0.452916715061292,0.338497454067692,0.248429562197998,1,0.00068346730339125
"thetaparm",0.475847275229171,0.354375301394612,0.254656058736145,2,0.00105694728496907
"thetaparm",0.215762025909498,0.0288196068722755,0.956267645116895,3,0.000465070413469597
"thetaparm",0.40526265068911,0.283486179076135,0.509227085392922,1,0.000844576316624067
"thetaparm",0.441598438192159,0.329930477077141,0.252402178710327,3,0.000611544722773867
"thetaparm",0.454671510960907,0.343936315504834,0.243225091369823,3,0.00107889686961764
"thetaparm",0.405450672376901,0.290056039812043,0.45733177405782,3,0.00120628086065541
"thetaparm",0.420482402201742,0.295372633496299,0.472739471122622,1,0.000449623526726957
"thetaparm",0.481558397179469,0.360255004139617,0.254349818453193,2,0.000327190738665845
"thetaparm",0.283741891151294,0.138022911502048,0.839137284085155,0,0.000563782296530646
"thetaparm",0.412511834641919,0.281509960535914,0.533212535083294,3,0.000879039618989587
"thetaparm",0.389319132547826,0.270277997711673,0.515841926215217,3,0.000261913486353193
"thetaparm",0.362454941030592,0.227830594871193,0.686941037653014,1,0.00074489428915828
"thetaparm",0.307637917576358,0.164065152639523,0.807187733938918,1,0.000313257504348539
"thetaparm",0.469080026261508,0.36116873472929,0.0890420281793922,3,0.000599294181745414
"thetaparm",0.446677673840895,0.324917692923918,0.39854025025852,1,0.000910170546046796
"thetaparm",0.386645494494587,0.267024352680892,0.499461428029463,3,0.00125740661967406
"thetaparm",0.45419161929749,0.334818492177874,0.325494865421206,0,2.92602873518261e-05
"thetaparm",0.509830134455115,0.396117568016052,0.093227494508028,1,0.001153177357678
"thetaparm",0.358580171363428,0.227244986454025,0.681818663608283,0,0.00107929058448535
"thetaparm",0.416341563919559,0.287104472052306,0.516694783000275,2,0.000522681896223516
"thetaparm",0.468112713191658,0.360120069002733,0.128439096268266,3,0.000388747122719635
"thetaparm",0.459682613378391,0.349437503842637,0.196954065002501,3,0.00040208610817602
"thetaparm",0.443094039335847,0.317977676400915,0.403173497412354,2,0.00079569242847843
"thetaparm",0.243367694318295,0.0863718220498413,0.905889462213963,0,0.000449225050077558
"thetaparm",0.511926027014852,0.392197857610881,0.136836219578981,3,0.000100886131857825
