"","time","S","I","R","C","V6"
"202",130,0.730609933070527,0.0284420408146374,0.240948026114836,0.269290066929474,0.231049060186648
"213",131,0.725696046923319,0.0299817015099466,0.244322251566735,0.274203953076681,0.231049060186648
"222",132,0.720554912721798,0.0315680199224138,0.247877067355788,0.279345087278202,0.231049060186648
"232",133,0.715184375510043,0.0331979322346585,0.251617692255299,0.284715624489958,0.231049060186648
"242",134,0.709583266080617,0.0348677774275233,0.25554895649186,0.290316733919384,0.231049060186648
"252",135,0.703751488766969,0.0365732780186638,0.259675233214368,0.296148511233032,0.231049060186648
"262",136,0.697690109806418,0.0383095275919337,0.264000362601648,0.302209890193582,0.231049060186648
"272",137,0.691401428518098,0.04007098867007,0.268527582811832,0.308498571481903,0.231049060186648
"282",138,0.684889041709019,0.0418515007003667,0.273259457590615,0.315010958290982,0.231049060186648
"291",139,0.678157898469601,0.04364429865196,0.278197802878439,0.321742101530399,0.231049060186648
"301",140,0.67121433587123,0.0454420446185089,0.283343619510261,0.32868566412877,0.231049060186648
"312",141,0.664066098350884,0.047236872058159,0.288697029590957,0.335833901649116,0.231049060186648
"321",142,0.656722338346717,0.0490204430480209,0.294257218605262,0.343177661653283,0.231049060186648
"331",143,0.649193596676774,0.0507840184331607,0.300022384890065,0.350706403323226,0.231049060186648
"341",144,0.641491761759218,0.052518540310201,0.305989697930582,0.358408238240783,0.231049060186648
"351",145,0.633630007301202,0.0542147258468656,0.312155266851933,0.366269992698798,0.231049060186648
"361",146,0.625622708663397,0.0558631709997439,0.318514120336859,0.374277291336604,0.231049060186648
"371",147,0.617485338717519,0.0574544622727528,0.325060199009728,0.382414661282481,0.231049060186648
"381",148,0.609234344629186,0.0589792942807788,0.331786361090035,0.390665655370814,0.231049060186648
"391",149,0.600887008337935,0.0604285900029279,0.338684401659137,0.399012991662065,0.231049060186648
"401",150,0.59246128815923,0.0617936248370273,0.345745087003743,0.40743871184077,0.231049060186648
"412",151,0.583975665358364,0.0630661362164513,0.352958198425185,0.415924334641636,0.231049060186648
"421",152,0.575448947380868,0.0642384534912338,0.360312599127898,0.424451052619132,0.231049060186648
"431",153,0.566900103756179,0.0653035918555726,0.367796304388249,0.432999896243821,0.231049060186648
"441",154,0.55834808843853,0.0662553458918045,0.375396565669665,0.44155191156147,0.231049060186648
"451",155,0.549811658282027,0.0670883746699011,0.383099967048071,0.450088341717973,0.231049060186648
"461",156,0.541309203966653,0.0677982671904577,0.390892528842889,0.458590796033347,0.231049060186648
"471",157,0.532858590049568,0.068381591983586,0.398759817966846,0.467041409950432,0.231049060186648
"481",158,0.524477007452323,0.0688359294125373,0.406687063135139,0.475422992547677,0.231049060186648
"491",159,0.516180841017819,0.0691598862139458,0.414659272768235,0.483719158982182,0.231049060186648
"501",160,0.507985554028766,0.0693530924187426,0.422661353552492,0.491914445971235,0.231049060186648
"512",161,0.499905591001777,0.0694161813404876,0.430678227657735,0.499994408998223,0.231049060186648
"521",162,0.491954299514872,0.0693507537672219,0.438694946717905,0.507945700485128,0.231049060186648
"531",163,0.484143871280025,0.0691593278855949,0.44669680083438,0.515756128719975,0.231049060186648
"541",164,0.476485302165926,0.0688452767766098,0.454669421057464,0.523414697834074,0.231049060186648
"551",165,0.468988370426731,0.0684127555455815,0.462598874027687,0.530911629573269,0.231049060186648
"561",166,0.461661632011868,0.0678666202827047,0.470471747705427,0.538238367988132,0.231049060186648
"571",167,0.454512431527395,0.0672123410979565,0.478275227374649,0.545387568472606,0.231049060186648
"581",168,0.447546927193641,0.0664559114417507,0.485997161364608,0.552353072806359,0.231049060186648
"591",169,0.440770127995561,0.0656037558208645,0.493626116183575,0.559129872004439,0.231049060186648
"601",170,0.434185941146614,0.0646626378597866,0.501151420993599,0.565714058853386,0.231049060186648
"612",171,0.427797227976668,0.063639570454072,0.50856320156926,0.572102772023332,0.231049060186648
"621",172,0.42160586640021,0.0625417295280217,0.515852404071768,0.57829413359979,0.231049060186648
"631",173,0.415612818212917,0.0613763726569792,0.523010809130104,0.584287181787083,0.231049060186648
"641",174,0.409818199591923,0.0601507635565502,0.530031036851527,0.590081800408078,0.231049060186648
"651",175,0.404221353327813,0.0588721031873186,0.536906543484868,0.595678646672187,0.231049060186648
"661",176,0.398820921485064,0.0575474679825332,0.543631610532403,0.601079078514936,0.231049060186648
"671",177,0.393614917364061,0.0561837554842452,0.550201327151694,0.606285082635939,0.231049060186648
"681",178,0.388600795814866,0.0547876374750457,0.556611566710089,0.611299204185135,0.231049060186648
"691",179,0.383775521124883,0.053365520520715,0.562858958354402,0.616124478875118,0.231049060186648
"701",180,0.379135631865009,0.0519235136950044,0.568940854439987,0.620764368134991,0.231049060186648
"712",181,0.374677302228665,0.0504674031414048,0.57485529462993,0.625222697771335,0.231049060186648
"721",182,0.370396399533112,0.0490026330370308,0.580600967429857,0.629503600466888,0.231049060186648
"731",183,0.366288537671621,0.0475342924588075,0.586177169869571,0.633611462328379,0.231049060186648
"741",184,0.362349126408038,0.0460671076095915,0.59158376598237,0.637550873591962,0.231049060186648
"751",185,0.358573416492291,0.0446054388389684,0.596821144668741,0.641326583507709,0.231049060186648
"761",186,0.354956540647331,0.0431532818873666,0.601890177465303,0.64494345935267,0.231049060186648
"771",187,0.35149355053582,0.0417142727899571,0.606792176674222,0.64840644946418,0.231049060186648
"781",188,0.348179449859994,0.0402916958957984,0.611528854244208,0.651720550140006,0.231049060186648
"791",189,0.345009223781889,0.0388884944852988,0.616102281732812,0.654890776218111,0.231049060186648
"801",190,0.341977864875068,0.0375072835029634,0.620514851621969,0.657922135124933,0.231049060186648
"811",191,0.339080395834395,0.0361503639605631,0.624769240205042,0.660819604165605,0.231049060186648
"821",192,0.336311889178837,0.0348197386065406,0.628868372214622,0.663588110821163,0.231049060186648
"831",193,0.333667484184772,0.0335171284992048,0.632815387316023,0.666232515815228,0.231049060186648
"841",194,0.331142401285197,0.0322439901628668,0.636613608551936,0.668757598714803,0.231049060186648
"851",195,0.328731954164365,0.0310015330465962,0.640266512789038,0.671168045835635,0.231049060186648
"861",196,0.326431559768806,0.0297907370440156,0.643777703187179,0.673468440231194,0.231049060186648
"87",197,0.324236746445005,0.0286123698689807,0.647150883686014,0.675663253554995,0.231049060186648
"88",198,0.322143160401998,0.0274670041157639,0.650389835482237,0.677756839598002,0.231049060186648
"89",199,0.320146570684189,0.0263550338632648,0.653498395452546,0.679753429315811,0.231049060186648
"90",200,0.318242872826364,0.0252766907107111,0.656480436462924,0.681657127173636,0.231049060186648
"911",201,0.316428091349427,0.0242320591572917,0.659339849493282,0.683471908650573,0.231049060186648
"92",202,0.314698381242088,0.0232210912602462,0.662080527497665,0.685201618757912,0.231049060186648
"93",203,0.313050028560892,0.0222436205252443,0.664706350913864,0.686849971439108,0.231049060186648
"94",204,0.311479450268569,0.0212993749995845,0.667221174731847,0.688420549731431,0.231049060186648
"95",205,0.30998319341903,0.0203879895530126,0.669628817027958,0.68991680658097,0.231049060186648
"96",206,0.308557933786288,0.0195090173430017,0.67193304887071,0.691342066213712,0.231049060186648
"97",207,0.307200474024353,0.0186619404713586,0.674137585504288,0.692699525975647,0.231049060186648
"98",208,0.305907741435648,0.0178461798472285,0.676246078717123,0.693992258564352,0.231049060186648
"99",209,0.304676785416764,0.017061104278165,0.678262110305071,0.695223214583236,0.231049060186648
"100",210,0.303504774642384,0.0163060388161059,0.68018918654151,0.696395225357616,0.231049060186648
"1011",211,0.302388994040938,0.0155802723890304,0.682030733570032,0.697511005959062,0.231049060186648
"102",212,0.301326841608938,0.0148830647519347,0.683790093639127,0.698573158391062,0.231049060186648
"103",213,0.300315825105029,0.0142136527927088,0.685470522102262,0.699584174894971,0.231049060186648
"104",214,0.299353558659392,0.0135712562296621,0.687075185110946,0.700546441340608,0.231049060186648
"105",215,0.298437759329377,0.0129550827379658,0.688607157932657,0.701462240670623,0.231049060186648
"106",216,0.297566243627949,0.0123643325422487,0.690069423829802,0.702333756372051,0.231049060186648
"107",217,0.296736924047701,0.0117982025121269,0.691464873440172,0.703163075952299,0.231049060186648
"108",218,0.295947805599819,0.0112558897966217,0.69279630460356,0.703952194400181,0.231049060186648
"109",219,0.295196982384384,0.0107365950323319,0.694066422583284,0.704703017615616,0.231049060186648
"110",220,0.294482634205741,0.0102395251589127,0.695277840635347,0.70541736579426,0.231049060186648
"1111",221,0.293803023229193,0.00976389588333024,0.696433080887477,0.706096976770807,0.231049060186648
"112",222,0.293156490794172,0.0093089337577989,0.697534575448029,0.706743509205829,0.231049060186648
"113",223,0.29254145405191,0.00887387810436533,0.698584667843724,0.70735854594809,0.231049060186648
"114",224,0.291956403020433,0.00845798247471715,0.69958561450485,0.707943596979567,0.231049060186648
"115",225,0.29139989757295,0.00806051593730727,0.700539586489743,0.708500102427051,0.231049060186648
"116",226,0.290870564392931,0.00768076422277145,0.701448671384297,0.70902943560707,0.231049060186648
"117",227,0.290367094162456,0.00731803057195944,0.702314875265584,0.709532905837544,0.231049060186648
"118",228,0.289888238811595,0.00697163642456781,0.703140124763837,0.710011761188406,0.231049060186648
"119",229,0.289432808855197,0.006640921948533,0.70392626919627,0.710467191144803,0.231049060186648
"120",230,0.288999670821892,0.00632524642383043,0.704675082754278,0.710900329178109,0.231049060186648
"1211",231,0.288587744786564,0.00602398849676496,0.705388266716671,0.711312255213436,0.231049060186648
"122",232,0.288196001929664,0.0057365463227503,0.706067451747585,0.711703998070335,0.231049060186648
"123",233,0.287823462420049,0.00546233760085415,0.706714199979097,0.712076537579951,0.231049060186648
"124",234,0.287469192890814,0.0052007995334998,0.707330007575686,0.712430807109186,0.231049060186648
"125",235,0.287132304538254,0.00495138869403753,0.707916306767708,0.712767695461746,0.231049060186648
"126",236,0.286811951104318,0.00471358083387283,0.708474468061809,0.713088048895682,0.231049060186648
"127",237,0.286507326840428,0.00448687063439915,0.709005802525173,0.713392673159572,0.231049060186648
"128",238,0.286217664695576,0.00427077141438756,0.709511563890037,0.713682335304424,0.231049060186648
"129",239,0.285942234428896,0.00406481477124411,0.70999295079986,0.713957765571104,0.231049060186648
"130",240,0.285680340985748,0.00386855022439605,0.710451108789856,0.714219659014252,0.231049060186648
"1311",241,0.285431322863053,0.00368154481080893,0.710887132326138,0.714468677136947,0.231049060186648
"132",242,0.28519455047574,0.00350338264680036,0.711302066877459,0.71470544952426,0.231049060186648
"133",243,0.284969424676801,0.00333366448645358,0.711696910836746,0.7149305753232,0.231049060186648
"134",244,0.28475537532436,0.00317200726247324,0.712072617413167,0.71514462467564,0.231049060186648
"135",245,0.284551859909517,0.00301804361629957,0.712430096474183,0.715348140090483,0.231049060186648
"136",246,0.284358362245729,0.00287142142147868,0.712770216332792,0.715541637754271,0.231049060186648
"137",247,0.284174391222797,0.00273180330547216,0.713093805471731,0.715725608777203,0.231049060186648
"138",248,0.283999479585328,0.00259886615702034,0.713401654257652,0.715900520414672,0.231049060186648
"139",249,0.283833182881313,0.00247230068238534,0.713694516436302,0.716066817118687,0.231049060186648
"140",250,0.283675078216778,0.00235181086213874,0.713973110921083,0.716224921783222,0.231049060186648
"1411",251,0.283524763329053,0.0022371135252434,0.714238123145704,0.716375236670947,0.231049060186648
"142",252,0.283381855604447,0.00212793788523573,0.714490206510317,0.716518144395553,0.231049060186648
"143",253,0.28324599109581,0.00202402506507662,0.714729983839113,0.71665400890419,0.231049060186648
"144",254,0.283116823631844,0.00192512765069058,0.714958048717466,0.716783176368157,0.231049060186648
"145",255,0.282994023960544,0.00183100925026526,0.715174966789191,0.716905976039456,0.231049060186648
"146",256,0.282877278931788,0.0017414440632317,0.71538127700498,0.717022721068212,0.231049060186648
"147",257,0.282766290718519,0.00165621645999201,0.715577492821489,0.717133709281481,0.231049060186648
"148",258,0.28266077607466,0.00157512057272725,0.715764103352613,0.717239223925341,0.231049060186648
"149",259,0.28256046562819,0.00149795989768094,0.715941574474129,0.71733953437181,0.231049060186648
"150",260,0.282465103207792,0.00142454690914827,0.716110349883059,0.717434896792208,0.231049060186648
"1511",261,0.282374445201538,0.0013547026853285,0.716270852113134,0.717525554798462,0.231049060186648
"152",262,0.282288259946163,0.00128825654612389,0.716423483507713,0.717611740053837,0.231049060186648
"153",263,0.282206327145533,0.00122504570290293,0.716568627151564,0.717693672854467,0.231049060186648
"154",264,0.282128437316951,0.00116491492018936,0.716706647762859,0.717771562683049,0.231049060186648
"155",265,0.282054391264028,0.00110771618918984,0.716837892546782,0.717845608735972,0.231049060186648
"156",266,0.281983999574876,0.00105330841303141,0.716962692012092,0.717916000425124,0.231049060186648
"157",267,0.281917082144459,0.00100155710354416,0.717081360751997,0.717982917855541,0.231049060186648
"158",268,0.281853467719954,0.000952334089394605,0.717194198190651,0.718046532280046,0.231049060186648
"159",269,0.281792993468064,0.00090551723534993,0.717301489296586,0.718107006531936,0.231049060186648
"160",270,0.281735504563233,0.000860990172432728,0.717403505264335,0.718164495436767,0.231049060186648
"1611",271,0.281680853795788,0.000818642038708859,0.717500504165503,0.718219146204212,0.231049060186648
"162",272,0.281628901199065,0.000778367230437675,0.717592731570498,0.718271098800935,0.231049060186648
"163",273,0.281579513694612,0.000740065163303507,0.717680421142084,0.718320486305387,0.231049060186648
"164",274,0.281532564754621,0.000703640043439631,0.71776379520194,0.718367435245379,0.231049060186648
"165",275,0.281487934080752,0.000669000647950607,0.717843065271298,0.718412065919248,0.231049060186648
"166",276,0.281445507298592,0.000636060114635656,0.717918432586773,0.718454492701408,0.231049060186648
"167",277,0.281405175665702,0.000604735739726943,0.717990088594571,0.718494824334298,0.231049060186648
"168",278,0.281366835801435,0.000574948789542335,0.718058215409023,0.718533164198565,0.231049060186648
"169",279,0.281330389409589,0.000546624305996719,0.718122986284415,0.718569610590411,0.231049060186648
"170",280,0.281295743041762,0.000519690939690452,0.718184566018548,0.718604256958238,0.231049060186648
"1711",281,0.281262807860478,0.000494080781909717,0.718243111357613,0.718637192139522,0.231049060186648
"172",282,0.281231499403494,0.000469729196797109,0.718298771399709,0.718668500596506,0.231049060186648
"173",283,0.281201737371989,0.000446574669658894,0.718351687958352,0.718698262628011,0.231049060186648
"174",284,0.281173445426248,0.000424558660015241,0.718401995913737,0.718726554573752,0.231049060186648
"175",285,0.281146550990884,0.00040362546091476,0.718449823548202,0.718753449009116,0.231049060186648
"176",286,0.281120985069632,0.000383722064627423,0.71849529286574,0.718779014930367,0.231049060186648
"177",287,0.281096682069215,0.000364798034420448,0.718538519896365,0.718803317930785,0.231049060186648
"178",288,0.281073579631829,0.00034680538217561,0.718579614985995,0.71882642036817,0.231049060186648
"179",289,0.281051618475858,0.000329698451606506,0.718618683072536,0.718848381524142,0.231049060186648
"180",290,0.281030742244387,0.000313433806841693,0.718655823948772,0.718869257755613,0.231049060186648
"1811",291,0.281010897361156,0.000297970126147319,0.718691132512698,0.718889102638844,0.231049060186648
"182",292,0.280992032893583,0.000283268100570328,0.718724699005847,0.718907967106416,0.231049060186648
"183",293,0.280974100422516,0.000269290337290815,0.718756609240194,0.718925899577484,0.231049060186648
"184",294,0.280957053918374,0.000256001267479514,0.718786944814147,0.718942946081626,0.231049060186648
"185",295,0.280940849623384,0.000243367058463747,0.718815783318153,0.718959150376616,0.231049060186648
"186",296,0.280925445939599,0.000231355530012418,0.718843198530389,0.718974554060401,0.231049060186648
"187",297,0.280910803322427,0.000219936074557724,0.718869260603016,0.718989196677573,0.231049060186648
"188",298,0.280896884179389,0.000209079581178273,0.718894036239433,0.719003115820611,0.231049060186648
"189",299,0.280883652773864,0.000198758363175077,0.718917588862962,0.719016347226136,0.231049060186648
