"","time","S","I","R","C","V6"
"1210",130,0.640114131554535,0.0130239469697858,0.34686192147568,0.359785868445465,0.231049060186648
"1310",131,0.638159537327566,0.0134494514495136,0.34839101122292,0.361740462672434,0.231049060186648
"1410",132,0.636147809873909,0.0138824946617893,0.349969695464302,0.363752190126092,0.231049060186648
"1510",133,0.634078448083521,0.0143227265211964,0.351598825395283,0.365821551916479,0.231049060186648
"1610",134,0.631951034215589,0.0147697562498871,0.353279209534524,0.367948965784411,0.231049060186648
"1710",135,0.629765240287814,0.0152231511074792,0.355011608604708,0.370134759712187,0.231049060186648
"183",136,0.62752083325708,0.0156824358476815,0.356796730895239,0.372379166742921,0.231049060186648
"192",137,0.625217680561031,0.0161470921294754,0.358635227309494,0.37468231943897,0.231049060186648
"202",138,0.622855755476954,0.0166165581612056,0.360527686361841,0.377044244523047,0.231049060186648
"213",139,0.620435142249921,0.0170902285999266,0.362474629150153,0.37946485775008,0.231049060186648
"222",140,0.617956040941271,0.0175674547268863,0.364476504331844,0.38194395905873,0.231049060186648
"232",141,0.615418771801454,0.0180475449002651,0.366533683298282,0.384481228198547,0.231049060186648
"242",142,0.612823779815315,0.0185297653862428,0.368646454798442,0.387076220184685,0.231049060186648
"252",143,0.610171638057241,0.0190133414469625,0.370815020495797,0.38972836194276,0.231049060186648
"262",144,0.607463050828786,0.0194974587955287,0.373039490375686,0.392436949171214,0.231049060186648
"272",145,0.604698856462816,0.0199812654221348,0.37531987811505,0.395201143537184,0.231049060186648
"282",146,0.601880029349281,0.0204638737693727,0.377656096881347,0.398019970650719,0.231049060186648
"292",147,0.599007681345028,0.020944363301537,0.380047955353435,0.400892318654972,0.231049060186648
"302",148,0.596083062537798,0.0214217833825455,0.382495154079657,0.403816937462203,0.231049060186648
"313",149,0.593107561209257,0.0218951564845926,0.384997282306151,0.406792438790743,0.231049060186648
"322",150,0.590082703185517,0.0223634818974559,0.387553814917027,0.409817296814483,0.231049060186648
"332",151,0.587010150315561,0.022825739652904,0.390164110031535,0.412889849684439,0.231049060186648
"342",152,0.583891698183546,0.023280894788053,0.392827407028401,0.416008301816454,0.231049060186648
"352",153,0.580729273021292,0.0237279019040121,0.395542825074697,0.419170726978709,0.231049060186648
"362",154,0.577524927817604,0.0241657099861656,0.398309362196231,0.422375072182397,0.231049060186648
"371",155,0.574280837629695,0.0245932674519609,0.401125894918344,0.425619162370305,0.231049060186648
"381",156,0.57099929411118,0.0250095273876658,0.403991178501154,0.42890070588882,0.231049060186648
"391",157,0.567682699279825,0.0254134529315197,0.406903847788656,0.432217300720176,0.231049060186648
"401",158,0.564333558556894,0.0258040227571441,0.409862418685962,0.435566441443107,0.231049060186648
"412",159,0.560954473118463,0.0261802366080839,0.412865290273453,0.438945526881537,0.231049060186648
"421",160,0.557548131607193,0.0265411208320191,0.415910747560789,0.442351868392808,0.231049060186648
"431",161,0.554117301260748,0.0268857338615633,0.418996964877689,0.445782698739253,0.231049060186648
"441",162,0.550664818520053,0.0272131715877355,0.422122009892212,0.449235181479948,0.231049060186648
"451",163,0.547193579186834,0.0275225725721709,0.425283848240996,0.452706420813167,0.231049060186648
"461",164,0.543706528205267,0.0278131230449661,0.428480348749767,0.456193471794734,0.231049060186648
"471",165,0.54020664914691,0.0280840616367273,0.431709289216363,0.45969335085309,0.231049060186648
"481",166,0.536696953481415,0.0283346837958971,0.434968362722688,0.463203046518585,0.231049060186648
"491",167,0.533180470076788,0.0285643457180117,0.438255184205201,0.466719529923213,0.231049060186648
"501",168,0.529660233293612,0.0287724683744266,0.441567298331962,0.470239766706388,0.231049060186648
"512",169,0.526139272875026,0.0289585404315576,0.444902186693417,0.473760727124974,0.231049060186648
"521",170,0.522620603372268,0.029122120942976,0.448257275684756,0.477279396627732,0.231049060186648
"531",171,0.519107213266102,0.0292628417381374,0.451629944995761,0.480792786733899,0.231049060186648
"541",172,0.515602054792182,0.0293804091269204,0.455017536080898,0.484297945207818,0.231049060186648
"551",173,0.512108034008552,0.0294746050968707,0.458417360894578,0.487791965991448,0.231049060186648
"561",174,0.508628001365218,0.0295452880035467,0.461826710631235,0.491271998634782,0.231049060186648
"571",175,0.505164743031873,0.0295923926492705,0.465242864318857,0.494735256968127,0.231049060186648
"581",176,0.501720972079264,0.0296159299467677,0.468663097973969,0.498179027920736,0.231049060186648
"591",177,0.498299320769329,0.0296159859877194,0.472084693242952,0.501600679230671,0.231049060186648
"601",178,0.494902333375559,0.029592720629351,0.475504945995091,0.504997666624442,0.231049060186648
"612",179,0.491532459652104,0.0295463656084995,0.478921174739397,0.508367540347896,0.231049060186648
"621",180,0.48819204899234,0.0294772222096537,0.482330728798007,0.511707951007661,0.231049060186648
"631",181,0.484883345294221,0.0293856585198838,0.485730996185895,0.515016654705779,0.231049060186648
"641",182,0.48160848254131,0.0292721063073393,0.489119411151351,0.51829151745869,0.231049060186648
"651",183,0.47836948110102,0.0291370575629835,0.492493461335997,0.521530518898981,0.231049060186648
"661",184,0.475168244734615,0.0289810607475291,0.495850694517857,0.524731755265386,0.231049060186648
"671",185,0.472006558306961,0.0288047167871365,0.499188724905903,0.527893441693039,0.231049060186648
"681",186,0.468886086178023,0.0286086748623375,0.50250523895964,0.531013913821978,0.231049060186648
"691",187,0.465808371252704,0.0283936280348838,0.505798000712413,0.534091628747297,0.231049060186648
"701",188,0.46277483466091,0.0281603087568191,0.509064856582272,0.537125165339091,0.231049060186648
"712",189,0.459786776035584,0.0279094843050909,0.512303739659325,0.540113223964416,0.231049060186648
"721",190,0.456845374353108,0.0276419521835073,0.515512673463385,0.543054625646892,0.231049060186648
"731",191,0.453951689297673,0.0273585355318555,0.518689775170472,0.545948310702328,0.231049060186648
"741",192,0.451106663109195,0.0270600785796186,0.521833258311187,0.548793336890806,0.231049060186648
"751",193,0.448311122872864,0.0267474421790029,0.524941434948133,0.551588877127136,0.231049060186648
"761",194,0.445565783207577,0.026421499449004,0.528012717343419,0.554334216792423,0.231049060186648
"771",195,0.442871249310195,0.0260831315590587,0.531045619130746,0.557028750689805,0.231049060186648
"781",196,0.440228020312789,0.025733223677514,0.534038756009698,0.559671979687212,0.231049060186648
"791",197,0.437636492910668,0.0253726611067668,0.536990845982566,0.562263507089333,0.231049060186648
"801",198,0.435096965220087,0.025002325623534,0.539900709156379,0.564803034779913,0.231049060186648
"811",199,0.432609640825902,0.0246230920393639,0.542767267134734,0.567290359174098,0.231049060186648
"821",200,0.430174632981169,0.0242358249932405,0.545589542025591,0.569725367018831,0.231049060186648
"831",201,0.427791968922628,0.0238413759849995,0.548366655092373,0.572108031077372,0.231049060186648
"841",202,0.425461594268136,0.0234405806553057,0.551097825076559,0.574438405731865,0.231049060186648
"851",203,0.423183377464393,0.0230342563151657,0.553782366220441,0.576716622535607,0.231049060186648
"861",204,0.420957114255691,0.0226231997253797,0.556419686018929,0.578942885744309,0.231049060186648
"87",205,0.418782532146822,0.0222081851239994,0.559009282729178,0.581117467853178,0.231049060186648
"88",206,0.416659294835761,0.0217899624977534,0.561550742666486,0.58324070516424,0.231049060186648
"89",207,0.414587006594148,0.0213692560915425,0.564043737314309,0.585312993405852,0.231049060186648
"90",208,0.412565216435444,0.0209467631867511,0.566488020377806,0.587334783564557,0.231049060186648
"911",209,0.410593422732034,0.0205231529477645,0.568883424320201,0.589306577267966,0.231049060186648
"92",210,0.408671077027866,0.0200990656902546,0.571229857281879,0.591228922972134,0.231049060186648
"93",211,0.406797587976389,0.019675112271173,0.573527299752438,0.593102412023611,0.231049060186648
"94",212,0.40497232535215,0.0192518736056212,0.575775801042229,0.59492767464785,0.231049060186648
"95",213,0.403194623757988,0.0188299004168369,0.577975475825175,0.596705376242012,0.231049060186648
"96",214,0.401463786233675,0.0184097131439672,0.580126500622358,0.598436213766325,0.231049060186648
"97",215,0.399779087688918,0.0179918019893032,0.582229110321779,0.600120912311082,0.231049060186648
"98",216,0.398139778084848,0.0175766271212449,0.584283594793907,0.601760221915152,0.231049060186648
"99",217,0.39654508571233,0.0171646189863806,0.58629029530129,0.603354914287671,0.231049060186648
"100",218,0.394994220124065,0.0167561787447804,0.588249601131155,0.604905779875935,0.231049060186648
"1011",219,0.393486374947716,0.0163516788042636,0.59016194624802,0.606413625052284,0.231049060186648
"102",220,0.392020730548771,0.015951463443784,0.592027806007445,0.607879269451229,0.231049060186648
"103",221,0.390596456538803,0.0155558495149419,0.593847693946255,0.609303543461197,0.231049060186648
"104",222,0.389212714131392,0.0151651272107846,0.595622158657823,0.610687285868608,0.231049060186648
"105",223,0.387868658348786,0.0147795608916559,0.597351780759558,0.612031341651214,0.231049060186648
"106",224,0.386563440018211,0.0143993899297695,0.599037170052019,0.613336559981789,0.231049060186648
"107",225,0.385296207881723,0.0140248297021815,0.600678962416095,0.614603792118277,0.231049060186648
"108",226,0.384066110224458,0.0136560724690371,0.602277817306505,0.615833889775543,0.231049060186648
"109",227,0.382872296500122,0.0132932883266772,0.603834415173201,0.617027703499879,0.231049060186648
"110",228,0.38171391892572,0.0129366262146535,0.605349454859626,0.61818608107428,0.231049060186648
"1111",229,0.38059013386569,0.0125862148966394,0.606823651237671,0.61930986613431,0.231049060186648
"112",230,0.379500103114019,0.0122421639492531,0.608257732936728,0.620399896885981,0.231049060186648
"113",231,0.378442995066903,0.0119045647489041,0.609652440184192,0.621457004933097,0.231049060186648
"114",232,0.377417985789386,0.0115734914510209,0.611008522759593,0.622482014210614,0.231049060186648
"115",233,0.376424259981457,0.011249001957404,0.612326738061139,0.623475740018544,0.231049060186648
"116",234,0.375461011848876,0.0109311388679527,0.613607849283171,0.624438988151124,0.231049060186648
"117",235,0.374527445884005,0.0106199304135041,0.614852623702491,0.625372554115995,0.231049060186648
"118",236,0.37362277756179,0.0103153913669708,0.616061831071239,0.62627722243821,0.231049060186648
"119",237,0.372746233955962,0.0100175239303889,0.617236242113649,0.627153766044038,0.231049060186648
"120",238,0.371897054280328,0.00972631859587641,0.618376627123796,0.628002945719673,0.231049060186648
"1211",239,0.371074490359917,0.00944175497886672,0.619483754661217,0.628825509640084,0.231049060186648
"122",240,0.370277807036566,0.00916380262231171,0.620558390341123,0.629622192963434,0.231049060186648
"123",241,0.369506282513354,0.00889242177085491,0.621601295715792,0.630393717486647,0.231049060186648
"124",242,0.368759208642124,0.00862756411424982,0.622613227243627,0.631140791357877,0.231049060186648
"125",243,0.368035891158155,0.00836917349954888,0.623594935342296,0.631864108841845,0.231049060186648
"126",244,0.367335649865858,0.00811718661181223,0.62454716352233,0.632564350134143,0.231049060186648
"127",245,0.366657818779175,0.00787153362328607,0.625470647597539,0.633242181220825,0.231049060186648
"128",246,0.366001746220216,0.00763213881117768,0.626366114968606,0.633898253779784,0.231049060186648
