"","time","S","I","R","C","V6"
"611",130,0.556779317597354,0.00759670015512268,0.435623982247524,0.443120682402647,0.231049060186648
"711",131,0.555796520385043,0.00769614412069391,0.436507335494264,0.444103479614958,0.231049060186648
"810",132,0.55480274032126,0.0077951096707676,0.437402150007973,0.44509725967874,0.231049060186648
"910",133,0.553798108349124,0.00789352525940005,0.438308366391476,0.446101891650876,0.231049060186648
"1010",134,0.552782764759961,0.00799131831092522,0.439225916929115,0.44711723524004,0.231049060186648
"1110",135,0.551756859220652,0.00808841531394498,0.440154725465403,0.448143140779348,0.231049060186648
"1210",136,0.550720550777032,0.00818474191978879,0.441094707303179,0.449179449222968,0.231049060186648
"1310",137,0.549674007254578,0.00828022309033484,0.442045769655088,0.450225992745423,0.231049060186648
"1410",138,0.548617407116477,0.00837478305624909,0.443007809827274,0.451282592883523,0.231049060186648
"1510",139,0.54755093734114,0.00846834560070715,0.443980717058153,0.45234906265886,0.231049060186648
"1610",140,0.546474794131685,0.00856083410965766,0.444964371758658,0.453425205868316,0.231049060186648
"177",141,0.545389182900734,0.00865217168732703,0.445958645411939,0.454510817099266,0.231049060186648
"182",142,0.544294318354549,0.00874228128540292,0.446963400360048,0.455605681645451,0.231049060186648
"192",143,0.543190423751639,0.00883108583534381,0.447978490413017,0.456709576248361,0.231049060186648
"202",144,0.542077731142568,0.00891850837486617,0.449003760482566,0.457822268857432,0.231049060186648
"213",145,0.540956481342683,0.00900447217868689,0.450039046478631,0.458943518657318,0.231049060186648
"222",146,0.539826923109,0.00908890087213229,0.451084176018868,0.460073076891001,0.231049060186648
"232",147,0.538689314659485,0.00917171864250184,0.452138966698014,0.461210685340515,0.231049060186648
"242",148,0.537543921566093,0.00925285030654167,0.453203228127365,0.462356078433907,0.231049060186648
"252",149,0.53639101724922,0.00933222147484792,0.454276761275933,0.463508982750781,0.231049060186648
"262",150,0.535230882792796,0.00940975869610224,0.455359358511102,0.464669117207205,0.231049060186648
"272",151,0.534063806822457,0.00948538963095998,0.456450803546583,0.465836193177543,0.231049060186648
"282",152,0.532890084732871,0.0095590431119848,0.457550872155145,0.46700991526713,0.231049060186648
"292",153,0.53171001870333,0.00963064933183456,0.458659331964836,0.46818998129667,0.231049060186648
"302",154,0.530523917494875,0.0097001399974711,0.459775942507655,0.469376082505126,0.231049060186648
"313",155,0.529332095649498,0.00976744835039719,0.460900456000105,0.470567904350502,0.231049060186648
"322",156,0.528134874402114,0.00983250963087141,0.462032615967015,0.471765125597886,0.231049060186648
"332",157,0.52693257992334,0.0098952608593952,0.463172159217265,0.47296742007666,0.231049060186648
"342",158,0.525725543507602,0.00995564109600853,0.46431881539639,0.474174456492399,0.231049060186648
"352",159,0.524514101239761,0.0100135915790975,0.465472307181142,0.47538589876024,0.231049060186648
"362",160,0.523298593570932,0.0100690558381556,0.466632350590913,0.476601406429068,0.231049060186648
"372",161,0.522079364927772,0.0101219798128225,0.467798655259406,0.477820635072229,0.231049060186648
"382",162,0.520856763313041,0.0101723119671783,0.468970924719781,0.479043236686959,0.231049060186648
"392",163,0.519631139898585,0.0102200033987956,0.47014885670262,0.480268860101415,0.231049060186648
"402",164,0.518402848611654,0.0102650079421483,0.471332143446198,0.481497151388347,0.231049060186648
"413",165,0.517172245729485,0.0103072822628921,0.472520472007623,0.482727754270516,0.231049060186648
"422",166,0.515939689416817,0.0103467859578381,0.473713524625345,0.483960310583183,0.231049060186648
"431",167,0.514705539328061,0.0103834816321589,0.474910979039781,0.48519446067194,0.231049060186648
"441",168,0.513470156183811,0.0104173349753412,0.476112508840848,0.48642984381619,0.231049060186648
"451",169,0.512233901326548,0.0104483148344327,0.47731778383902,0.487666098673453,0.231049060186648
"461",170,0.510997136292663,0.0104763932757124,0.478526470431625,0.488902863707337,0.231049060186648
"471",171,0.509760222380151,0.0105015456394005,0.479738231980449,0.49013977761985,0.231049060186648
"481",172,0.508523520222851,0.0105237505864348,0.480952729190714,0.491376479777149,0.231049060186648
"491",173,0.507287389378336,0.0105429901351335,0.48216962048653,0.492612610621664,0.231049060186648
"501",174,0.50605218789083,0.0105592496938132,0.483388562415358,0.493847812109171,0.231049060186648
"512",175,0.504818271881469,0.0105725180820373,0.484609210036494,0.495081728118532,0.231049060186648
"521",176,0.503585995153756,0.0105827875437811,0.485831217302463,0.496314004846244,0.231049060186648
"531",177,0.502355708754549,0.0105900537538755,0.487054237491575,0.497544291245451,0.231049060186648
"541",178,0.501127760610314,0.0105943158137771,0.488277923575909,0.498772239389687,0.231049060186648
"551",179,0.499902495148672,0.0105955762399666,0.489501928611362,0.499997504851329,0.231049060186648
"561",180,0.498680252910965,0.0105938409449269,0.490725906144108,0.501219747089035,0.231049060186648
"571",181,0.497461370192023,0.0105891192093133,0.491949510598664,0.502438629807977,0.231049060186648
"581",182,0.496246178686835,0.0105814236458889,0.493172397667276,0.503653821313165,0.231049060186648
"591",183,0.495035005152378,0.0105707701567376,0.494394224690885,0.504864994847622,0.231049060186648
"601",184,0.493828171091757,0.0105571778831089,0.495614651025134,0.506071828908243,0.231049060186648
"612",185,0.492625992427305,0.0105406691460581,0.496833338426637,0.507274007572696,0.231049060186648
"621",186,0.491428779206401,0.0105212693817048,0.498049951411895,0.5084712207936,0.231049060186648
"631",187,0.490236835135659,0.010499007151663,0.499264157712678,0.509663164864341,0.231049060186648
"641",188,0.489050457753302,0.0104739138569216,0.500475628389777,0.510849542246699,0.231049060186648
"651",189,0.487869937922792,0.0104460237797042,0.501684038297504,0.512030062077209,0.231049060186648
"661",190,0.486695559508505,0.0104153740361771,0.502889066455318,0.513204440491495,0.231049060186648
"671",191,0.485527599688961,0.0103820042715848,0.504090396039454,0.51437240031104,0.231049060186648
"681",192,0.484366327316235,0.0103459571047794,0.505287715578986,0.515533672683765,0.231049060186648
"691",193,0.483212004272127,0.0103072774153866,0.506480718312487,0.516687995727874,0.231049060186648
"701",194,0.482064884737267,0.0102660124662957,0.507669102796437,0.517835115262734,0.231049060186648
"712",195,0.480925214980368,0.0102222118093932,0.508852573210239,0.518974785019633,0.231049060186648
"721",196,0.479793233264867,0.010175927151104,0.510030839584029,0.520106766735134,0.231049060186648
"731",197,0.478669169726109,0.010127212233911,0.511203618039981,0.521230830273892,0.231049060186648
"741",198,0.477553246263872,0.0100761227154979,0.512370631020631,0.522346753736129,0.231049060186648
"751",199,0.476445676451002,0.0100227160459279,0.51353160750307,0.523454323548999,0.231049060186648
"761",200,0.475346665457903,0.00996705134326099,0.514686283198836,0.524553334542098,0.231049060186648
"771",201,0.474256409754542,0.00990918930704944,0.515834400938408,0.525643590245458,0.231049060186648
"781",202,0.473175097656422,0.0098491919910565,0.516975710352521,0.526724902343578,0.231049060186648
"791",203,0.472102908945179,0.0097871227391689,0.518109968315653,0.527797091054822,0.231049060186648
"801",204,0.471040014735021,0.00972304608089963,0.51923693918408,0.52885998526498,0.231049060186648
"811",205,0.469986578123471,0.00965702751986348,0.520356394356666,0.52991342187653,0.231049060186648
"821",206,0.46894275248126,0.00958913361934677,0.521468113899393,0.53095724751874,0.231049060186648
"831",207,0.46790868337062,0.00951943163659516,0.522571884992785,0.53199131662938,0.231049060186648
"841",208,0.46688450788064,0.00944798949431339,0.523667502625046,0.53301549211936,0.231049060186648
"851",209,0.465870354618139,0.00937487566667488,0.524754769715186,0.534029645381861,0.231049060186648
"861",210,0.464866343597873,0.00930015906108746,0.52583349734104,0.535033656402128,0.231049060186648
"87",211,0.463872586894908,0.00922390887802481,0.526903504227067,0.536027413105093,0.231049060186648
"88",212,0.462889188382889,0.00914619451293137,0.52796461710418,0.537010811617112,0.231049060186648
"89",213,0.461916243712253,0.00906708545171483,0.529016670836033,0.537983756287748,0.231049060186648
"90",214,0.460953841029179,0.00898665115885333,0.530059507811968,0.538946158970822,0.231049060186648
"911",215,0.460002059475568,0.00890496096948275,0.53109297955495,0.539897940524433,0.231049060186648
"92",216,0.459060971098636,0.00882208398477728,0.532116944916587,0.540839028901365,0.231049060186648
"93",217,0.458130640307873,0.00873808897838382,0.533131270713744,0.541769359692128,0.231049060186648
"94",218,0.457211123957617,0.00865304430242849,0.534135831739955,0.542688876042384,0.231049060186648
"95",219,0.456302471346825,0.00856701778047646,0.535130510872699,0.543597528653176,0.231049060186648
"96",220,0.455404724873381,0.00848007666156266,0.536115198465057,0.54449527512662,0.231049060186648
"97",221,0.454517919884034,0.00839228751524001,0.537089792600726,0.545382080115967,0.231049060186648
"98",222,0.453642084732705,0.00830371614720586,0.538054199120089,0.546257915267296,0.231049060186648
"99",223,0.452777241465617,0.00821442758481843,0.539008330949565,0.547122758534384,0.231049060186648
"100",224,0.45192340463382,0.00812448584144079,0.53995210952474,0.547976595366181,0.231049060186648
"1011",225,0.451080582981139,0.00803395403074359,0.540885462988118,0.548819417018862,0.231049060186648
"102",226,0.450248779043492,0.00794289423995123,0.541808326716557,0.549651220956509,0.231049060186648
"103",227,0.44942798928283,0.00785136746762589,0.542720643249545,0.550472010717171,0.231049060186648
"104",228,0.448618204315184,0.00775943357658272,0.543622362108234,0.551281795684817,0.231049060186648
"105",229,0.447819409092942,0.00766715124558127,0.544513439661477,0.552080590907059,0.231049060186648
"106",230,0.447031583088493,0.00757457792508858,0.545393838986419,0.552868416911508,0.231049060186648
"107",231,0.446254700478678,0.00748176979708467,0.546263529724237,0.553645299521323,0.231049060186648
"108",232,0.445488730329685,0.00738878173883924,0.547122487931476,0.554411269670316,0.231049060186648
"109",233,0.444733636775956,0.00729566729158246,0.547970695932462,0.555166363224045,0.231049060186648
"110",234,0.443989379221964,0.0072024786289977,0.548808142149039,0.555910620778037,0.231049060186648
"1111",235,0.443255912513215,0.00710926653477482,0.54963482095201,0.556644087486786,0.231049060186648
"112",236,0.442533187116828,0.00701608038178304,0.550450732501389,0.557366812883172,0.231049060186648
"113",237,0.441821149309485,0.00692296811316764,0.551255882577348,0.558078850690516,0.231049060186648
"114",238,0.441119741356591,0.00682997622820428,0.552050282415205,0.55878025864341,0.231049060186648
"115",239,0.440428901691945,0.00673714977117039,0.552833948536885,0.559471098308056,0.231049060186648
"116",240,0.439748565093639,0.00664453232320052,0.553606902583161,0.560151434906362,0.231049060186648
"117",241,0.43907866285328,0.00655216599769125,0.554369171149029,0.560821337146721,0.231049060186648
"118",242,0.438419122955009,0.00646009143760836,0.555120785607383,0.561480877044992,0.231049060186648
"119",243,0.437769870242631,0.00636834781619926,0.55586178194117,0.562130129757369,0.231049060186648
"120",244,0.437130826585788,0.00627697284016041,0.556592200574052,0.562769173414213,0.231049060186648
"1211",245,0.436501911043467,0.00618600275524646,0.557312086201287,0.563398088956534,0.231049060186648
"122",246,0.435883040024402,0.00609547235420912,0.55802148762139,0.564016959975599,0.231049060186648
"123",247,0.435274127444228,0.00600541498693228,0.55872045756884,0.564625872555773,0.231049060186648
"124",248,0.434675084879288,0.00591586257263122,0.559409052548081,0.565224915120713,0.231049060186648
"125",249,0.43408582171213,0.0058268456135061,0.560087332674364,0.565814178287871,0.231049060186648
"126",250,0.433506245292213,0.00573839321200069,0.560755361495786,0.566393754707788,0.231049060186648
"127",251,0.432936261068197,0.00565053308741817,0.561413205844385,0.566963738931804,0.231049060186648
"128",252,0.432375772725515,0.00556329159491297,0.562060935679572,0.567524227274486,0.231049060186648
"129",253,0.431824682327194,0.005476693746522,0.562698623926284,0.568075317672807,0.231049060186648
"130",254,0.431282890444772,0.00539076323298004,0.563326346322248,0.568617109555229,0.231049060186648
"1311",255,0.430750296287198,0.00530552244700255,0.5639441812658,0.569149703712803,0.231049060186648
"132",256,0.430226797824823,0.00522099250730656,0.564552209667871,0.569673202175178,0.231049060186648
"133",257,0.429712291906199,0.00513719328316696,0.565150514810634,0.570187708093802,0.231049060186648
"134",258,0.429206674380013,0.00505414342134339,0.565739182198644,0.570693325619988,0.231049060186648
"135",259,0.428709840206386,0.00497186037260375,0.56631829942101,0.571190159793615,0.231049060186648
"136",260,0.428221683548413,0.00489036038768311,0.566887956063904,0.571678316451588,0.231049060186648
"137",261,0.42774209792643,0.00480965862517384,0.567448243448397,0.572157902073571,0.231049060186648
"138",262,0.42727097628586,0.00472976913136993,0.567999254582771,0.572629023714141,0.231049060186648
"139",263,0.42680821108449,0.00465070485294171,0.568541084062568,0.573091788915511,0.231049060186648
"140",264,0.426353694399634,0.00457247768282409,0.569073827917542,0.573546305600367,0.231049060186648
"1411",265,0.425907318018412,0.00449509848969654,0.569597583491892,0.573992681981589,0.231049060186648
"142",266,0.425468973524651,0.00441857714766192,0.570112449327687,0.57443102647535,0.231049060186648
"143",267,0.425038552382287,0.00434292256603205,0.570618525051682,0.574861447617714,0.231049060186648
"144",268,0.424615946015268,0.00426814271915069,0.571115911265582,0.575284053984733,0.231049060186648
"145",269,0.424201045884053,0.00419424467619311,0.571604709439754,0.575698954115949,0.231049060186648
"146",270,0.42379374355874,0.00412123463088497,0.572085021810375,0.576106256441261,0.231049060186648
"147",271,0.42339393078891,0.00404911793108661,0.572556951280003,0.576506069211091,0.231049060186648
"148",272,0.423001499570244,0.00397789910819284,0.573020601321563,0.576898500429757,0.231049060186648
"149",273,0.42261634220799,0.00390758190630167,0.573476075885709,0.577283657792011,0.231049060186648
"150",274,0.422238351377347,0.00383816931110886,0.573923479311545,0.577661648622655,0.231049060186648
"1511",275,0.421867420180846,0.00376966357848871,0.574362916240666,0.578032579819155,0.231049060186648
"152",276,0.421503442202799,0.00370206626272444,0.574794491534477,0.578396557797203,0.231049060186648
"153",277,0.421146311560888,0.00363537824435482,0.575218310194758,0.578753688439114,0.231049060186648
"154",278,0.42079592295498,0.00356959975760678,0.575634477287414,0.579104077045021,0.231049060186648
"155",279,0.420452171713238,0.00350473041738631,0.576043097869376,0.579447828286763,0.231049060186648
"156",280,0.420114953835606,0.00344076924580301,0.576444276918592,0.579785046164396,0.231049060186648
"157",281,0.419784166034744,0.0033777146982062,0.57683811926705,0.580115833965257,0.231049060186648
"158",282,0.419459705774502,0.0033155646887129,0.577224729536786,0.580440294225499,0.231049060186648
"159",283,0.419141471305986,0.00325431661521057,0.577604212078804,0.580758528694015,0.231049060186648
"160",284,0.418829361701319,0.00319396738381963,0.577976670914861,0.581070638298682,0.231049060186648
"1611",285,0.418523276885157,0.00313451343280311,0.57834220968204,0.581376723114844,0.231049060186648
"162",286,0.418223117664034,0.0030759507559125,0.578700931580054,0.581676882335967,0.231049060186648
"163",287,0.417928785753621,0.00301827492516133,0.579052939321218,0.581971214246379,0.231049060186648
"164",288,0.41764018380397,0.00296148111301918,0.579398335083011,0.582259816196031,0.231049060186648
"165",289,0.4173572154228,0.00290556411402117,0.579737220463179,0.5825427845772,0.231049060186648
"166",290,0.417079785196924,0.00285051836578907,0.580069696437287,0.582820214803077,0.231049060186648
"167",291,0.416807798711858,0.00279633796946198,0.58039586331868,0.583092201288142,0.231049060186648
"168",292,0.416541162569709,0.00274301670953582,0.580715820720755,0.583358837430292,0.231049060186648
"169",293,0.416279784405382,0.00269054807311217,0.581029667521506,0.583620215594618,0.231049060186648
"170",294,0.416023572901199,0.00263892526855824,0.581337501830243,0.583876427098802,0.231049060186648
"1711",295,0.415772437799968,0.0025881412435809,0.581639420956451,0.584127562200032,0.231049060186648
"172",296,0.415526289848957,0.00253818871761285,0.58193552143343,0.584373710151044,0.231049060186648
"173",297,0.415285041025892,0.00248906014949432,0.582225898824614,0.584614958974109,0.231049060186648
"174",298,0.415048604312478,0.00244074780953713,0.582510647877985,0.584851395687522,0.231049060186648
"175",299,0.41481689378859,0.00239324377379338,0.582789862437617,0.585083106211411,0.231049060186648
