"","beta","mu","v","",""
"thetaparm",0.481363003375009,0.373918058816344,0.0894935303367674,3,0.00100419875651683
"thetaparm",0.506772070657462,0.386537910439074,0.169939369894564,3,0.000134545106814599
"thetaparm",0.493407356087118,0.382030767155811,0.086179411271587,1,0.000329255471987411
"thetaparm",0.276122233364731,0.136003883322701,0.843961950857192,2,0.000899843121641423
"thetaparm",0.390529182041064,0.264136751880869,0.56230858550407,0,0.000262493031523831
"thetaparm",0.428644978208467,0.299397068563849,0.506594696547836,3,0.000531451721427469
"thetaparm",0.405439048074186,0.277576440246776,0.558169046649709,1,0.000904727463994996
"thetaparm",0.375032417243347,0.241270870668814,0.648759497562423,2,3.96118194565566e-05
"thetaparm",0.321781097911298,0.193497380940244,0.714070000452921,3,0.000896483437122356
"thetaparm",0.477914172690362,0.359046621946618,0.280353939160705,1,0.00123698995381561
"thetaparm",0.36948623531498,0.245107529684901,0.596049347426742,2,0.000359139649287698
"thetaparm",0.363676288863644,0.243130594491959,0.603360884357244,3,0.000952529199514898
"thetaparm",0.464564594440162,0.340083315037191,0.3227203192655,3,0.0012112849507483
"thetaparm",0.477753485087305,0.354452681727707,0.292824537260458,3,0.000274672954154766
"thetaparm",0.402388453250751,0.272930430946872,0.563215836649761,2,0.0001261699360302
"thetaparm",0.343728908104822,0.212373984279111,0.711677820188925,1,0.0012477246286501
"thetaparm",0.310472083510831,0.171866823686287,0.783884259639308,0,7.86938768587916e-05
"thetaparm",0.464180722367018,0.351718264166266,0.216778031783178,2,0.000499411176487014
"thetaparm",0.455703431740403,0.338672580895945,0.290779752191156,0,7.64110757953407e-05
"thetaparm",0.501814708579332,0.39082777290605,0.033823398174718,1,4.71363223951068e-06
"thetaparm",0.440043304814026,0.328439201461151,0.307608507573605,3,0.00117830180555771
"thetaparm",0.430509096710011,0.305010942043737,0.473476774524897,2,0.000706736383389681
"thetaparm",0.343212865991518,0.207169472705573,0.723580362740904,1,0.000308443895454091
"thetaparm",0.459179129917175,0.335631465772167,0.371283424086869,2,0.000489994703560068
"thetaparm",0.510199231328443,0.389689712086692,0.119308619527146,3,0.00117314887434961
"thetaparm",0.486985632684082,0.379088720073923,0.0250292492564768,3,0.000327495192108666
"thetaparm",0.406173052033409,0.287845557322726,0.460830645402893,2,0.000130022563373147
"thetaparm",0.367441756650805,0.230746325338259,0.669821604853496,2,0.000714940642883983
"thetaparm",0.360132877249271,0.230631361249834,0.64673263230361,0,0.00055838105915252
"thetaparm",0.489350032992661,0.371603707084432,0.183135235216469,1,0.000204079168484941
"thetaparm",0.506065122783184,0.384153259219602,0.211109790951014,3,0.000625468255554651
"thetaparm",0.469548413762823,0.34963010600768,0.311704404419288,1,0.000970058079919796
"thetaparm",0.500691186403856,0.378716742387041,0.193369887303561,3,0.000552627521314096
"thetaparm",0.467686825897545,0.355082457186654,0.195106939645484,2,0.000149874869006618
"thetaparm",0.447133777663112,0.332618213025853,0.291453504702076,2,9.32152103504252e-05
"thetaparm",0.451584473485127,0.330750156659633,0.348370977910236,1,0.000125537358570075
"thetaparm",0.231878942577168,0.0602804142981768,0.936082633910701,2,0.000757900777232281
"thetaparm",0.370219835313037,0.246458711801097,0.587627640925348,2,0.000513896528797089
"thetaparm",0.400931454263628,0.270838282303885,0.578397618606687,2,0.000555101004812528
"thetaparm",0.406686312053353,0.28718797606416,0.4928565826267,2,0.00121353423284518
"thetaparm",0.470444531412795,0.358752332162112,0.172832963056862,2,0.000188980689173696
"thetaparm",0.482645089970902,0.371174777857959,0.145747323753312,1,0.000830954157606825
"thetaparm",0.474582633003592,0.363184750312939,0.134874655399472,2,0.000351366601195002
"thetaparm",0.410989653784782,0.283261491917074,0.527276205131784,1,2.16409388291428e-07
"thetaparm",0.361562716308981,0.232145546004176,0.63999460125342,0,0.000796682156559547
"thetaparm",0.458041661186144,0.339210696984082,0.328937955666333,0,0.000788058164756484
"thetaparm",0.361141104483977,0.222197889816016,0.70510368491523,3,0.000320607389028043
"thetaparm",0.259461770998314,0.109971333295107,0.880998520180583,0,0.000407098303989505
"thetaparm",0.301177290035412,0.165877177380025,0.791890166699886,2,0.000525943565249262
"thetaparm",0.453928110888228,0.32572816638276,0.414929192280397,3,0.00026642375054246
"thetaparm",0.499980672029778,0.382797356694937,0.137628481956199,2,0.000175664463825987
"thetaparm",0.45712413196452,0.336135162739083,0.328624472720549,1,0.00030331342838193
"thetaparm",0.371298094512895,0.251822496531531,0.572437254711986,3,0.000662296935519571
"thetaparm",0.308702580630779,0.171312424121425,0.777838228736073,1,0.000615285502322486
"thetaparm",0.335261643631384,0.202691356651485,0.712728866841644,1,0.000543297535899386
"thetaparm",0.310053921770304,0.180496623273939,0.74817324639298,3,0.000257370853781438
"thetaparm",0.501894531771541,0.391369115561247,0.0478861329611391,1,0.000591792535020622
"thetaparm",0.406471393071115,0.286909781163558,0.466604840941727,2,0.000109033905603604
"thetaparm",0.311207191785797,0.178571695229039,0.760501419892535,2,8.81766916982496e-05
"thetaparm",0.464676807401702,0.346441329689696,0.280344660161063,0,5.57827433917656e-05
"thetaparm",0.216815576190129,0.00529741682112217,0.971450525103137,1,0.000404117443273313
"thetaparm",0.489446884253994,0.380605405662209,0.0836002128198743,2,0.00103766932906269
"thetaparm",0.269592894241214,0.108634716132656,0.884831075090915,3,0.000910851352208742
"thetaparm",0.202345404308289,0.035842930432409,0.947845793329179,3,0.00125680338579907
"thetaparm",0.385361504973844,0.256900693755597,0.592789481161162,1,1.34129078019594e-05
"thetaparm",0.474449440138415,0.352840153500438,0.278210345190018,2,0.000434755814719943
"thetaparm",0.35613172291778,0.229682752862573,0.639583879848942,2,0.000371919358224927
"thetaparm",0.481257791398093,0.370958561543375,0.113579613855109,2,0.000298873732209975
"thetaparm",0.515934169059619,0.39758382900618,0.120735476957634,3,0.000472644105064788
"thetaparm",0.477384131867439,0.363468447700143,0.176578112179413,1,4.12534495017082e-05
"thetaparm",0.308101071743295,0.163895887322724,0.806464830646291,1,6.29681637282255e-05
"thetaparm",0.360803050687537,0.233078152406961,0.657712290529162,1,0.00108893297117183
"thetaparm",0.322941264836118,0.191370582208037,0.730091512436047,2,0.000622267043232077
"thetaparm",0.47521067969501,0.36339396238327,0.12591578415595,2,0.000744113502266042
"thetaparm",0.441621749429032,0.317925854353234,0.41814813669771,1,0.000321237743743801
"thetaparm",0.35481834737584,0.217740833526477,0.692646729759872,2,0.000993778903633148
"thetaparm",0.384569799061865,0.254115893971175,0.604843296576291,1,0.000219124207000137
"thetaparm",0.415930347284302,0.29627792397514,0.454518972197548,1,0.00051163707839192
"thetaparm",0.396971484646201,0.269038268364966,0.548286930425093,1,0.000851163991290073
"thetaparm",0.498503747861832,0.388702672440559,0.0337204281240702,1,0.000215432899323437
"thetaparm",0.395872816909105,0.266041736351326,0.567903197137639,1,0.000646770602556707
"thetaparm",0.459603674244136,0.349058757303283,0.16541776061058,3,0.000744557613274275
"thetaparm",0.404444435844198,0.283457359299064,0.466416135895997,1,0.00106305737826364
"thetaparm",0.373274019220844,0.240661376388744,0.662244505248964,1,0.00123496579679288
"thetaparm",0.440345500130206,0.329527826979756,0.253298688447103,3,0.000302554604871205
"thetaparm",0.492986688856035,0.377556150546297,0.160009149694815,1,0.000540761615068882
"thetaparm",0.512177535099909,0.396556346444413,0.0523255930747837,1,0.000600281666795297
"thetaparm",0.305442191427574,0.167225013952702,0.799617433222011,1,0.00107396858788952
"thetaparm",0.482901096809655,0.365919708739966,0.188526732614264,1,0.000401275710048585
"thetaparm",0.371551852207631,0.247923554619774,0.595824383897707,2,0.000261843036379539
"thetaparm",0.24133738852106,0.0813371362164617,0.912835208699107,1,0.000174107756049015
"thetaparm",0.385484370868653,0.261793244397268,0.561517750378698,1,0.000164410009137975
"thetaparm",0.542579356348142,0.424302101368085,0.00288589624688029,3,2.87844898038264e-05
"thetaparm",0.253523717401549,0.107125729555264,0.883927923627198,2,0.000883311058125582
"thetaparm",0.498701127013192,0.384590640664101,0.133450440131128,0,0.000957786119284439
"thetaparm",0.383454399416223,0.256390209309757,0.596763720735908,0,0.000542814159650497
"thetaparm",0.410365238552913,0.281648485455662,0.529094492318109,2,0.000423961887611252
"thetaparm",0.330195920541883,0.203995308605954,0.705200933618471,3,0.00068719464058619
"thetaparm",0.501027902122587,0.379874728852883,0.169286974472925,3,0.000922099808425964
"thetaparm",0.444236347451806,0.315023283008486,0.453819296788424,3,0.000103490142772139
"thetaparm",0.321777714882046,0.182241176487878,0.768625489901751,1,0.000179205526414088
"thetaparm",0.359758536797017,0.233351648319513,0.646127956453711,1,0.000681153204818669
"thetaparm",0.51352516701445,0.393052771221846,0.134775825543329,3,0.000327866108997755
"thetaparm",0.246763745089993,0.0973658133298159,0.897555503062904,2,0.00123829991338805
"thetaparm",0.42779268254526,0.296289373887703,0.498142791213468,3,0.000956043065127764
"thetaparm",0.418547563953325,0.286615376826376,0.540386631852016,3,6.78839627308442e-05
"thetaparm",0.472100852290168,0.350028507644311,0.284382853889838,2,0.000690763783261356
"thetaparm",0.331633151508868,0.198007699334994,0.723397173220292,1,0.000619205241932319
"thetaparm",0.433954797452316,0.315481796627864,0.396992599591613,1,0.000770310527943425
"thetaparm",0.444624772295356,0.324124074541032,0.343810525489971,0,0.000999008755057967
"thetaparm",0.476011347491294,0.359174084849656,0.256912234472111,0,0.00113967095367932
"thetaparm",0.507112754741684,0.386258227750659,0.203244894742966,3,0.000927904170189779
"thetaparm",0.431464684894308,0.305583474924788,0.444598115282133,2,0.000717325967378207
"thetaparm",0.461085974238813,0.348486212780699,0.223614016314968,2,0.000300548956867128
"thetaparm",0.473260627128184,0.359267975436524,0.216774727683514,1,0.000805354208239462
"thetaparm",0.361390787409618,0.23259974620305,0.634108683094382,1,0.00097185054511956
"thetaparm",0.532180686714128,0.413775236112997,0.0766987344250083,3,0.000826138859539482
"thetaparm",0.46126143541187,0.340449457988143,0.314121185103431,1,0.000282960410478914
"thetaparm",0.468391711823642,0.351922986097634,0.258376101031899,0,0.000500478160821057
"thetaparm",0.333802251145244,0.202680487651378,0.719457307364792,1,0.000437677877925629
"thetaparm",0.529885272495449,0.415638583013788,0.00989284575916827,2,0.000724644732117172
"thetaparm",0.214624299667776,0.031711642164737,0.956210402073339,2,0.000714984968556341
"thetaparm",0.390933522721753,0.271899982355535,0.499337895540521,3,0.000366338931943846
"thetaparm",0.440783278550953,0.328340145060793,0.274888425832614,3,0.000292147860892406
"thetaparm",0.36932089459151,0.230818224139512,0.699859207728878,3,0.00125504901824298
"thetaparm",0.381626938702539,0.244528516661376,0.645301962504163,3,0.000620797739633451
"thetaparm",0.495330716017634,0.385441230144352,0.0438409391790628,1,0.000107470755368204
"thetaparm",0.428677065530792,0.310609892243519,0.399034877307713,1,0.000387412435075368
"thetaparm",0.463353687198833,0.338214613264427,0.386415047105402,3,0.000902199393360434
"thetaparm",0.524556839140132,0.404527687467635,0.0992113153915852,3,1.32267760732177e-05
"thetaparm",0.404122991021723,0.269833856960759,0.585153863066807,3,0.000328497323231081
"thetaparm",0.353128606453538,0.222967080539092,0.680310680996627,1,0.000635851496379444
"thetaparm",0.211828817613423,0.0450318388175219,0.945760642178357,1,0.000806760277493841
"thetaparm",0.263381005497649,0.115795495919883,0.87161790416576,1,0.000107541747648168
"thetaparm",0.272972326725721,0.129589480813593,0.848083327058703,1,0.00040714298724169
"thetaparm",0.361054839100689,0.224330412456766,0.69420348899439,2,0.000265718688373284
"thetaparm",0.485663661500439,0.371551600983366,0.138335575349629,0,0.00030434892673906
"thetaparm",0.467637766851112,0.342457966413349,0.381564011797309,3,0.00116662351776007
"thetaparm",0.415882939705625,0.293061908800155,0.45067162415944,0,0.00111556626183651
"thetaparm",0.494621085934341,0.373493993887678,0.238728348864242,3,0.000653365776537587
"thetaparm",0.369190874043852,0.233857285929844,0.672708628699183,2,0.000328499124804038
"thetaparm",0.455543736927211,0.341355667915195,0.236334802815691,1,0.000673892458112162
"thetaparm",0.413230052683502,0.28924208926037,0.493063224013895,0,0.000112648842876251
"thetaparm",0.318667162908241,0.188914486439899,0.746094574453309,3,0.000972205995931397
"thetaparm",0.454876395873725,0.327283839462325,0.423062318004668,3,0.00045058869757739
"thetaparm",0.381830781698227,0.246874258387834,0.64377245074138,2,0.000194401490088796
"thetaparm",0.519641212420538,0.40093017090112,0.12090557673946,3,0.000679615885954197
"thetaparm",0.48051063134335,0.366548007819802,0.157729515107349,0,0.000208358159909078
"thetaparm",0.390676386421546,0.265416590264067,0.555053306510672,0,0.000162047242923298
"thetaparm",0.413269071141258,0.299221448600292,0.363408466102555,3,0.00120941876708679
"thetaparm",0.533375169150531,0.414316128240898,0.0751353756058961,3,0.000625523797018791
"thetaparm",0.474951190408319,0.354003364685923,0.313792517175898,2,0.00118922434761125
"thetaparm",0.284775236155838,0.14853565604426,0.811612755525857,3,0.00051079815616259
"thetaparm",0.444910486694425,0.321074378443882,0.409043136751279,2,0.000257718036844178
"thetaparm",0.383045986294746,0.263346283230931,0.535284966463223,3,0.000123744702672537
"thetaparm",0.459062193054706,0.338513376191258,0.358453273540363,1,0.00125648185000887
"thetaparm",0.473951192805544,0.360370829468593,0.180189645849168,1,8.46406008012009e-05
"thetaparm",0.459066894371063,0.33681152923964,0.355729976901785,2,0.0004253788869697
"thetaparm",0.510291168699041,0.391021747607738,0.15852108062245,3,0.000587999431184545
"thetaparm",0.36660653213039,0.238486229209229,0.626218928024173,1,0.000421574169252689
"thetaparm",0.506057707592845,0.391152389580384,0.0728789067361504,1,0.000355582348589963
"thetaparm",0.444410383468494,0.328940128674731,0.294503017095849,1,0.000572531767746
"thetaparm",0.482922055060044,0.367101171752438,0.184057435719296,0,2.24861785969033e-06
"thetaparm",0.436183697311208,0.311224066186696,0.422214661259204,2,0.000736916889267303
"thetaparm",0.452968226280063,0.342830278677866,0.196535341208801,3,0.000347064808864476
"thetaparm",0.521365857915953,0.400777553673834,0.096412067534402,3,0.000671026483966927
"thetaparm",0.391221642261371,0.273435508832335,0.504575937055051,3,0.000504804638455068
"thetaparm",0.482178336940706,0.366757618030533,0.159331989474595,0,0.000676077357607472
"thetaparm",0.470755984541029,0.348783572670072,0.301011685514823,2,0.000189962665197389
"thetaparm",0.221393482526764,0.00713042425923049,0.970747318817303,3,0.00059450132353988
"thetaparm",0.506170172942802,0.386745169758797,0.138980497373268,3,0.000496920521269314
"thetaparm",0.44271361688152,0.33156366692856,0.250430179527029,3,0.000284683597382679
"thetaparm",0.501787938177586,0.390853603137657,0.0565901172813028,1,0.000621616466552746
"thetaparm",0.345546543831006,0.215955772204325,0.688080594642088,1,0.00029723654269118
"thetaparm",0.518675847677514,0.398806849028915,0.118499419884756,3,1.46525756412191e-06
"thetaparm",0.360957505414262,0.233683117898181,0.649977994151413,1,0.000748255477052998
"thetaparm",0.328475957270712,0.192599952686578,0.757737940642983,0,0.00126759262157554
"thetaparm",0.210903574014083,0.0414257517550141,0.947481685318053,1,0.000253109127302795
"thetaparm",0.382903079269454,0.262795375427231,0.523464479949325,3,0.000730208615156755
"thetaparm",0.348561396123841,0.224179914221168,0.665692115901038,3,0.00124631234062782
"thetaparm",0.509862347040325,0.39158819662407,0.164447820512578,2,0.0011493102952357
"thetaparm",0.235588547773659,0.0715752139221877,0.919515726156533,1,0.00123903615268818
"thetaparm",0.480941208079457,0.372727778973058,0.0227173618040979,3,0.00124418428837813
"thetaparm",0.416143694659695,0.285575052723289,0.515819645719603,3,0.00116959388735326
"thetaparm",0.523413789458573,0.407527418807149,0.0441052657552063,2,0.000208696877743244
"thetaparm",0.488264580955729,0.374891204060987,0.135417892364785,0,0.000249950755711225
"thetaparm",0.489570692880079,0.365757904248312,0.267889449140057,3,6.04700223253499e-05
"thetaparm",0.490012066904455,0.383620112668723,0.0276714954525232,3,0.000802166692068385
"thetaparm",0.34628442954272,0.216489407466725,0.683764243731275,1,2.441495049256e-05
"thetaparm",0.386329637141898,0.26272023958154,0.566837892401963,1,0.000626340622611209
"thetaparm",0.418966590194032,0.303146736463532,0.413832964375615,2,0.000830291891714522
"thetaparm",0.478450377471745,0.359566884348169,0.227782268542796,1,0.000492086811941975
"thetaparm",0.464670144720003,0.353605058742687,0.158076593419537,2,0.000630415931400927
"thetaparm",0.408351863268763,0.28644224209711,0.502960218349472,1,0.000878481527545188
"thetaparm",0.208174956496805,0.0439044144004583,0.941638655029237,2,0.00123423921276121
"thetaparm",0.463481158949435,0.349189926171675,0.200608576647937,1,0.000990586934833566
"thetaparm",0.480354233644903,0.373360872501507,0.0628516897559166,3,0.000398478037923856
"thetaparm",0.481793111888692,0.374227955006063,0.0316067817620933,3,0.000575771849161771
"thetaparm",0.501914996653795,0.384801939828321,0.173508207546547,2,0.00112557113154726
"thetaparm",0.409437723457813,0.281314722262323,0.537636241177097,2,0.000190656573047367
"thetaparm",0.27636250294745,0.118484243284911,0.88083907100372,3,0.000851949322946275
"thetaparm",0.460986163001508,0.348693227628246,0.171841968549415,2,0.00125090974072605
"thetaparm",0.222630192060024,0.0499714007601142,0.938858480891213,2,0.00123907113206261
"thetaparm",0.375912867020816,0.240578132215887,0.641249151900411,2,0.00103650864803497
"thetaparm",0.38504253490828,0.260443938430399,0.582761071389541,1,0.000958206459245485
"thetaparm",0.485091881360859,0.378486713860184,0.0346916753333062,3,0.000355912590291746
"thetaparm",0.29360562004149,0.146987419575453,0.837624561972916,1,0.00081418479574643
"thetaparm",0.254318004474044,0.0968362134881318,0.893774403724819,1,0.00105948895058645
"thetaparm",0.409505601041019,0.280614906223491,0.555714254733175,2,0.000868614800314551
"thetaparm",0.2709061417263,0.119948195759207,0.872377516701818,1,0.000580776772075551
"thetaparm",0.408799704164267,0.275960332015529,0.582670183619484,3,0.000729622853601605
"thetaparm",0.409426476806402,0.285576146095991,0.483936473028734,0,0.000807467100569729
"thetaparm",0.323487167945132,0.187612983398139,0.765204316936433,0,0.00121973486639206
"thetaparm",0.494902306003496,0.387235233327374,0.0329451248981059,2,0.000842330009302356
"thetaparm",0.290989455534145,0.141862196847796,0.837007963564247,2,0.000781055816000471
"thetaparm",0.446925417054445,0.319260367425159,0.418114681495354,3,0.00077116620904669
"thetaparm",0.473798509221524,0.360262246569619,0.220136351650581,1,0.00117338951445263
"thetaparm",0.363874428207055,0.230192106217146,0.667427411302924,1,0.00020158611275509
"thetaparm",0.40388158429414,0.26906962133944,0.609848263906315,3,0.000992456388200849
"thetaparm",0.333514816826209,0.189252303680405,0.768113803584129,3,9.55781977910568e-05
"thetaparm",0.501663418021053,0.382834498770535,0.200231562834233,2,0.0011499300267975
"thetaparm",0.414437279803678,0.29957879264839,0.39056243840605,3,0.000309281338126244
"thetaparm",0.50026104063727,0.379734584130347,0.194673689780757,3,9.31262991576698e-05
"thetaparm",0.488660124596208,0.374877604423091,0.129551707068458,0,7.86375719416185e-05
"thetaparm",0.393982955487445,0.269003318622708,0.527546745259315,0,0.00114444917896074
"thetaparm",0.504830123623833,0.39291529241018,0.0806050610262901,0,0.00111947392357118
"thetaparm",0.308248348534107,0.157264514593408,0.816906711319461,3,0.00115563982637082
"thetaparm",0.463939815992489,0.352210528682917,0.151034593814984,2,0.00127624587418414
"thetaparm",0.400811448926106,0.277806805213913,0.519809638615698,1,0.000276089881956518
"thetaparm",0.502634856849909,0.381956426659599,0.149631788488477,3,0.00114683137410482
"thetaparm",0.356768784113228,0.226066585630178,0.651466799201444,0,0.00127888963933593
"thetaparm",0.446324371965602,0.334729907568544,0.267240739660338,3,0.000512932818567083
"thetaparm",0.453500528819859,0.340731515781954,0.212430288549513,2,0.00105975538651804
"thetaparm",0.440944476984441,0.326438375050202,0.286655927775428,2,0.000846361910491651
"thetaparm",0.435070738894865,0.305921539664268,0.498168815858662,3,0.000932224483243437
"thetaparm",0.515341089572757,0.39459585910663,0.130407234421,3,0.000383646871814313
"thetaparm",0.460505257127807,0.346800602041185,0.235716528492048,1,0.000122349265056547
"thetaparm",0.358089683344588,0.222394245676696,0.678615231066942,2,0.0010502077734394
"thetaparm",0.407799929846078,0.287734630052,0.483054322889075,1,0.000636834122166949
"thetaparm",0.275248071877286,0.135970693780109,0.8296919465065,2,0.00118007226164505
